trial,block,snr_level,vowel,questtype,respside,response,cv_fold,role
186,5,4,1,3,1,1,1,gen_cond
187,5,6,2,4,2,0,1,train_cond
188,5,5,2,4,2,0,1,gen_cond
189,5,6,1,4,2,0,1,train_cond
190,5,7,2,2,2,0,-1,excluded
191,5,6,1,3,1,3,1,train_cond
192,5,2,1,4,2,0,1,gen_cond
193,5,2,2,3,1,3,1,gen_cond
194,5,4,2,2,2,0,1,gen_cond
195,5,3,2,3,1,1,2,gen_cond
196,5,3,1,2,2,0,2,gen_cond
197,5,7,2,1,1,3,-1,excluded
198,5,4,2,4,2,0,2,gen_cond
199,5,3,2,4,2,0,2,gen_cond
200,5,7,1,2,2,0,-1,excluded
201,5,5,2,1,2,4,2,gen_cond
202,5,2,2,4,2,0,2,gen_cond
203,5,5,2,3,1,3,2,gen_cond
204,5,1,2,4,2,0,1,train_cond
205,5,6,1,2,2,0,2,train_cond
206,5,4,2,3,1,1,2,gen_cond
207,5,1,1,4,2,0,1,train_cond
208,5,2,1,3,1,3,2,gen_cond
209,5,1,1,3,1,1,1,train_cond
210,5,4,1,4,2,0,2,gen_cond
211,5,1,2,1,2,2,1,train_cond
212,5,5,1,4,2,0,2,gen_cond
213,5,1,1,2,2,0,2,train_cond
214,5,7,2,3,1,1,-1,excluded
215,5,7,1,3,1,1,-1,excluded
216,5,2,1,2,2,0,2,gen_cond
217,5,5,2,2,2,0,2,gen_cond
218,5,3,2,2,2,0,2,gen_cond
219,5,7,2,4,2,0,-1,excluded
220,5,5,1,3,1,3,2,gen_cond
221,5,6,2,3,1,1,2,train_cond
222,5,6,2,1,2,2,2,train_cond
223,5,2,2,1,1,3,2,gen_cond
224,5,1,2,3,1,3,2,train_cond
225,5,2,2,2,2,0,2,gen_cond
226,5,7,1,1,2,2,-1,excluded
227,5,1,2,2,2,0,2,train_cond
228,5,3,2,1,2,2,2,gen_cond
229,5,4,2,1,2,2,2,gen_cond
230,5,6,2,2,2,0,2,train_cond
231,5,5,1,1,2,4,2,gen_cond
232,6,5,1,2,2,0,2,gen_cond
233,6,1,1,2,2,0,2,train_cond
234,6,1,1,4,2,0,2,train_cond
235,6,2,1,1,1,1,2,gen_cond
236,6,1,2,1,2,4,2,train_cond
237,6,3,1,4,2,0,2,gen_cond
238,6,3,1,2,2,0,2,gen_cond
239,6,7,2,3,1,3,-1,excluded
240,6,6,1,3,1,1,2,train_cond
241,6,6,1,4,2,0,2,train_cond
242,6,4,1,4,2,0,2,gen_cond
243,6,6,2,2,2,0,2,train_cond
244,6,4,2,2,2,0,2,gen_cond
245,6,2,1,2,2,0,2,gen_cond
246,6,7,2,4,2,0,-1,excluded
247,6,1,1,1,2,4,2,train_cond
248,6,1,2,4,2,0,2,train_cond
249,6,1,2,2,2,0,2,train_cond
250,6,3,2,2,2,0,2,gen_cond
251,6,5,1,3,1,1,2,gen_cond
252,6,5,1,4,2,0,2,gen_cond
253,6,6,1,1,1,3,2,train_cond
254,6,7,1,2,2,0,-1,excluded
255,6,2,1,4,2,0,2,gen_cond
256,6,4,1,3,1,1,2,gen_cond
257,6,2,2,1,1,3,2,gen_cond
258,6,7,1,4,2,0,-1,excluded
259,6,1,1,3,1,1,2,train_cond
260,6,2,1,3,1,3,2,gen_cond
261,6,6,1,2,2,0,2,train_cond
262,6,2,2,2,2,0,2,gen_cond
263,6,7,1,3,1,1,-1,excluded
264,6,5,1,1,2,2,2,gen_cond
265,6,4,1,1,1,3,2,gen_cond
266,6,7,2,2,2,0,-1,excluded
267,6,4,2,3,1,1,2,gen_cond
268,6,3,1,3,1,1,2,gen_cond
269,6,3,2,3,1,1,2,gen_cond
270,6,4,1,2,2,0,2,gen_cond
271,6,6,2,4,2,0,2,train_cond
272,6,7,1,1,2,2,-1,excluded
273,6,3,2,4,2,0,2,gen_cond
274,6,6,2,1,1,1,2,train_cond
275,6,5,2,4,2,0,2,gen_cond
276,6,5,2,1,1,1,2,gen_cond
277,6,3,2,1,2,2,2,gen_cond
278,6,5,2,2,2,0,2,gen_cond
279,7,7,1,1,1,1,-1,excluded
280,7,6,2,3,1,1,2,train_cond
281,7,4,1,4,2,0,2,gen_cond
282,7,3,1,3,1,1,2,gen_cond
283,7,7,1,4,2,0,-1,excluded
284,7,6,1,4,2,0,2,train_cond
285,7,5,2,4,2,0,2,gen_cond
286,7,5,2,1,1,3,2,gen_cond
287,7,4,1,2,2,0,2,gen_cond
288,7,1,1,2,2,0,2,train_cond
289,7,5,1,2,2,0,2,gen_cond
290,7,5,1,4,2,0,2,gen_cond
291,7,4,1,3,1,1,2,gen_cond
292,7,6,1,3,1,1,2,train_cond
293,7,3,1,1,2,2,2,gen_cond
294,7,4,2,2,2,0,2,gen_cond
295,7,2,1,3,1,3,2,gen_cond
296,7,1,1,4,2,0,2,train_cond
297,7,2,1,1,1,1,2,gen_cond
298,7,4,2,4,2,0,2,gen_cond
299,7,2,2,3,1,1,3,gen_cond
300,7,5,2,3,1,1,3,gen_cond
301,7,2,1,2,2,0,3,gen_cond
302,7,3,1,4,2,0,3,gen_cond
303,7,3,1,2,2,0,3,gen_cond
304,7,1,2,1,1,3,2,train_cond
305,7,4,1,1,2,2,3,gen_cond
306,7,3,2,2,2,0,3,gen_cond
307,7,7,2,1,2,2,-1,excluded
308,7,6,2,2,2,0,2,train_cond
309,7,1,1,3,1,1,2,train_cond
310,7,2,2,4,2,0,3,gen_cond
311,7,5,1,1,2,2,3,gen_cond
312,7,7,2,3,1,1,-1,excluded
313,7,2,1,4,2,0,3,gen_cond
314,7,1,2,2,2,0,2,train_cond
315,7,4,2,1,2,4,3,gen_cond
316,7,2,2,2,2,0,3,gen_cond
317,7,1,2,3,1,1,3,train_cond
318,7,3,2,3,1,1,3,gen_cond
319,7,2,2,1,1,3,3,gen_cond
320,7,6,1,1,1,1,3,train_cond
321,7,4,2,3,1,3,3,gen_cond
322,7,5,2,2,2,0,3,gen_cond
323,7,6,2,1,2,2,3,train_cond
324,7,3,2,4,2,0,3,gen_cond
325,7,1,1,1,1,1,3,train_cond
326,7,6,2,4,2,0,3,train_cond
327,7,7,1,3,1,3,-1,excluded
328,7,7,2,4,2,0,-1,excluded
329,7,1,2,4,2,0,3,train_cond
330,7,3,2,1,1,1,3,gen_cond
331,7,6,1,2,2,0,3,train_cond
332,7,7,2,2,2,0,-1,excluded
333,7,5,1,3,1,3,3,gen_cond
334,8,3,1,4,2,0,3,gen_cond
335,8,3,2,2,2,0,3,gen_cond
336,8,5,2,4,2,0,3,gen_cond
337,8,4,2,4,2,0,3,gen_cond
338,8,2,1,3,1,1,3,gen_cond
339,8,4,1,3,1,1,3,gen_cond
340,8,1,1,2,2,0,3,train_cond
341,8,5,1,1,1,1,3,gen_cond
342,8,5,1,3,1,3,3,gen_cond
343,8,7,1,2,2,0,-1,excluded
344,8,2,2,2,2,0,3,gen_cond
345,8,4,1,1,1,1,3,gen_cond
346,8,1,2,4,2,0,3,train_cond
347,8,3,2,4,2,0,3,gen_cond
348,8,3,1,2,2,0,3,gen_cond
349,8,7,2,2,2,0,-1,excluded
350,8,5,2,1,2,2,3,gen_cond
351,8,5,2,2,2,0,3,gen_cond
352,8,1,2,1,1,1,3,train_cond
353,8,4,1,4,2,0,3,gen_cond
354,8,6,1,3,1,1,3,train_cond
355,8,6,2,1,1,1,3,train_cond
356,8,7,1,4,2,0,-1,excluded
357,8,5,2,3,1,3,3,gen_cond
358,8,2,2,1,1,3,3,gen_cond
359,8,3,2,1,1,3,3,gen_cond
360,8,1,1,3,1,3,3,train_cond
361,8,2,2,3,1,1,3,gen_cond
362,8,2,1,1,2,4,3,gen_cond
363,8,7,1,1,1,3,-1,excluded
364,8,3,1,1,2,2,3,gen_cond
365,8,6,2,4,2,0,3,train_cond
366,8,6,2,2,2,0,3,train_cond
367,8,6,1,1,1,1,3,train_cond
368,8,6,1,4,2,0,3,train_cond
369,8,7,2,3,1,1,-1,excluded
370,8,2,2,4,2,0,3,gen_cond
371,8,4,1,2,2,0,3,gen_cond
372,8,7,2,4,2,0,-1,excluded
373,8,7,2,1,2,4,-1,excluded
374,8,7,1,3,1,1,-1,excluded
375,8,3,1,3,1,3,3,gen_cond
376,8,4,2,1,2,4,3,gen_cond
377,8,5,1,4,2,0,3,gen_cond
378,8,4,2,2,2,0,3,gen_cond
379,8,1,1,4,2,0,3,train_cond
380,8,5,1,2,2,0,3,gen_cond
381,8,4,2,3,1,1,3,gen_cond
382,8,3,2,3,1,1,3,gen_cond
383,8,1,1,1,2,4,3,train_cond
384,8,2,1,2,2,0,3,gen_cond
385,8,1,2,3,1,3,3,train_cond
386,8,2,1,4,2,0,3,gen_cond
387,8,1,2,2,2,0,3,train_cond
388,8,6,2,3,1,1,3,train_cond
389,8,6,1,2,2,0,3,train_cond
390,9,2,1,1,2,4,3,gen_cond
391,9,2,2,2,2,0,3,gen_cond
392,9,4,1,1,1,1,3,gen_cond
393,9,6,2,2,2,0,3,train_cond
394,9,3,1,2,2,0,3,gen_cond
395,9,7,2,3,1,1,-1,excluded
396,9,1,1,4,2,0,3,train_cond
397,9,1,2,2,2,0,3,train_cond
398,9,6,2,3,1,1,3,train_cond
399,9,1,2,4,2,0,3,train_cond
400,9,6,1,2,2,0,3,train_cond
401,9,7,1,1,2,4,-1,excluded
402,9,2,1,3,1,1,3,gen_cond
403,9,4,1,3,1,3,3,gen_cond
404,9,6,2,1,2,4,4,train_cond
405,9,6,1,4,2,0,4,train_cond
406,9,7,1,4,2,0,-1,excluded
407,9,1,1,1,2,4,3,train_cond
408,9,5,2,4,2,0,3,gen_cond
409,9,7,2,1,2,2,-1,excluded
410,9,3,1,1,1,1,3,gen_cond
411,9,3,2,1,2,4,4,gen_cond
412,9,3,2,3,1,3,4,gen_cond
413,9,3,1,4,2,0,4,gen_cond
414,9,4,2,3,1,1,4,gen_cond
415,9,2,2,4,2,0,4,gen_cond
416,9,5,1,4,2,0,4,gen_cond
417,9,2,1,4,2,0,4,gen_cond
418,9,4,1,4,2,0,4,gen_cond
419,9,5,1,1,2,4,4,gen_cond
420,9,2,2,1,1,1,4,gen_cond
421,9,5,2,2,2,0,4,gen_cond
422,9,4,2,4,2,0,4,gen_cond
423,9,5,1,3,1,1,4,gen_cond
424,9,4,2,1,1,3,4,gen_cond
425,9,7,1,3,1,1,-1,excluded
426,9,3,2,2,2,0,4,gen_cond
427,9,1,1,2,2,0,4,train_cond
428,9,1,2,3,1,3,4,train_cond
429,9,7,2,2,2,0,-1,excluded
430,9,5,2,1,1,1,4,gen_cond
431,9,7,2,4,2,0,-1,excluded
432,9,2,2,3,1,3,4,gen_cond
433,9,3,2,4,2,0,4,gen_cond
434,9,4,1,2,2,0,4,gen_cond
435,9,4,2,2,2,0,4,gen_cond
436,9,5,1,2,2,0,4,gen_cond
437,9,1,2,1,1,1,4,train_cond
438,9,6,1,3,1,3,4,train_cond
439,9,6,2,4,2,0,4,train_cond
440,10,2,2,1,1,1,4,gen_cond
441,10,4,1,3,1,1,4,gen_cond
442,10,3,1,2,2,0,4,gen_cond
443,10,5,1,3,1,1,4,gen_cond
444,10,3,1,1,1,1,4,gen_cond
445,10,1,2,4,2,0,4,train_cond
446,10,7,2,3,1,1,-1,excluded
447,10,2,2,3,1,3,4,gen_cond
448,10,7,1,1,2,2,-1,excluded
449,10,3,1,3,1,3,4,gen_cond
450,10,1,1,4,2,0,4,train_cond
451,10,6,1,2,2,0,4,train_cond
452,10,4,2,4,2,0,4,gen_cond
453,10,5,2,4,2,0,4,gen_cond
454,10,6,1,4,2,0,4,train_cond
455,10,4,1,4,2,0,4,gen_cond
456,10,3,2,3,1,1,4,gen_cond
457,10,5,2,3,1,3,4,gen_cond
458,10,2,2,2,2,0,4,gen_cond
459,10,7,2,2,2,0,-1,excluded
460,10,7,1,3,1,1,-1,excluded
461,10,7,2,1,1,1,-1,excluded
462,10,2,1,3,1,1,4,gen_cond
463,10,3,2,4,2,0,4,gen_cond
464,10,6,2,4,2,0,4,train_cond
465,10,1,1,1,1,3,4,train_cond
466,10,1,1,3,1,1,4,train_cond
467,10,6,1,3,1,3,4,train_cond
468,10,2,1,2,2,0,4,gen_cond
469,10,6,2,3,1,1,4,train_cond
470,10,2,1,1,2,4,4,gen_cond
471,10,4,2,2,2,0,4,gen_cond
472,10,3,1,4,2,0,4,gen_cond
473,10,1,2,3,1,1,4,train_cond
474,10,5,2,1,2,2,4,gen_cond
475,10,7,2,4,2,0,-1,excluded
476,10,6,2,1,2,2,4,train_cond
477,10,5,1,2,2,0,4,gen_cond
478,10,6,2,2,2,0,4,train_cond
479,10,4,2,3,1,1,4,gen_cond
480,10,6,1,1,2,2,4,train_cond
481,10,1,1,2,2,0,4,train_cond
482,10,7,1,4,2,0,-1,excluded
483,10,4,2,1,2,4,4,gen_cond
484,10,4,1,1,1,1,4,gen_cond
485,10,5,1,1,2,4,4,gen_cond
486,10,3,2,1,2,2,4,gen_cond
487,10,5,2,2,2,0,4,gen_cond
488,11,7,1,1,2,2,-1,excluded
489,11,3,1,3,1,3,4,gen_cond
490,11,2,1,4,2,0,4,gen_cond
491,11,5,1,3,1,1,4,gen_cond
492,11,4,1,3,1,1,4,gen_cond
493,11,5,1,2,2,0,4,gen_cond
494,11,6,1,1,1,1,4,train_cond
495,11,1,1,3,1,3,4,train_cond
496,11,2,2,3,1,1,4,gen_cond
497,11,7,1,4,2,0,-1,excluded
498,11,3,1,1,2,4,4,gen_cond
499,11,3,1,4,2,0,4,gen_cond
500,11,7,2,2,2,0,-1,excluded
501,11,6,2,1,1,1,4,train_cond
502,11,4,1,4,2,0,4,gen_cond
503,11,1,2,4,2,0,4,train_cond
504,11,7,1,2,2,0,-1,excluded
505,11,5,1,4,2,0,4,gen_cond
506,11,1,2,3,1,1,4,train_cond
507,11,6,1,3,1,1,5,train_cond
508,11,5,2,4,2,0,4,gen_cond
509,11,5,1,1,2,2,5,gen_cond
510,11,2,2,2,2,0,5,gen_cond
511,11,4,2,3,1,3,5,gen_cond
512,11,5,2,1,2,2,5,gen_cond
513,11,2,1,2,2,0,5,gen_cond
514,11,2,2,1,2,2,5,gen_cond
515,11,3,2,3,1,1,5,gen_cond
516,11,4,1,2,2,0,5,gen_cond
517,11,1,2,1,2,2,4,train_cond
518,11,4,2,1,2,2,5,gen_cond
519,11,3,1,2,2,0,5,gen_cond
520,11,4,1,1,2,2,5,gen_cond
521,11,6,2,3,1,1,5,train_cond
522,11,4,2,2,2,0,5,gen_cond
523,11,6,1,4,2,0,5,train_cond
524,11,3,2,2,2,0,5,gen_cond
525,11,3,2,1,1,3,5,gen_cond
526,11,2,2,4,2,0,5,gen_cond
527,11,6,1,2,2,0,5,train_cond
528,11,7,2,3,1,1,-1,excluded
529,11,7,1,3,1,1,-1,excluded
530,11,1,1,4,2,0,4,train_cond
531,11,4,2,4,2,0,5,gen_cond
532,11,5,2,3,1,1,5,gen_cond
533,11,5,2,2,2,0,5,gen_cond
534,11,1,1,1,1,3,4,train_cond
535,11,2,1,1,2,2,5,gen_cond
536,11,3,2,4,2,0,5,gen_cond
537,11,6,2,4,2,0,5,train_cond
538,11,7,2,1,1,1,-1,excluded
539,11,7,2,4,2,0,-1,excluded
540,12,1,2,1,1,3,5,train_cond
541,12,7,2,4,2,0,-1,excluded
542,12,3,1,3,1,1,5,gen_cond
543,12,1,2,2,2,0,5,train_cond
544,12,4,2,3,1,3,5,gen_cond
545,12,4,2,1,2,4,5,gen_cond
546,12,7,1,3,1,1,-1,excluded
547,12,1,2,4,2,0,5,train_cond
548,12,2,1,3,1,1,5,gen_cond
549,12,7,1,4,2,0,-1,excluded
550,12,6,2,4,2,0,5,train_cond
551,12,5,2,3,1,1,5,gen_cond
552,12,6,2,3,1,1,5,train_cond
553,12,2,2,4,2,0,5,gen_cond
554,12,1,1,4,2,0,5,train_cond
555,12,6,1,4,2,0,5,train_cond
556,12,4,1,1,2,4,5,gen_cond
557,12,5,2,2,2,0,5,gen_cond
558,12,3,2,1,2,2,5,gen_cond
559,12,3,1,4,2,0,5,gen_cond
560,12,7,2,1,1,1,-1,excluded
561,12,6,1,3,1,1,5,train_cond
562,12,5,2,4,2,0,5,gen_cond
563,12,5,1,4,2,0,5,gen_cond
564,12,6,2,1,1,3,5,train_cond
565,12,4,2,4,2,0,5,gen_cond
566,12,7,2,3,1,3,-1,excluded
567,12,2,1,2,2,0,5,gen_cond
568,12,5,1,1,1,3,5,gen_cond
569,12,2,1,4,2,0,5,gen_cond
570,12,2,2,3,1,1,5,gen_cond
571,12,7,2,2,2,0,-1,excluded
572,12,3,2,2,2,0,5,gen_cond
573,12,4,1,4,2,0,5,gen_cond
574,12,3,2,4,2,0,5,gen_cond
575,12,3,1,1,2,2,5,gen_cond
576,12,6,1,1,1,3,5,train_cond
577,12,7,1,2,2,0,-1,excluded
578,12,4,1,2,2,0,5,gen_cond
579,12,5,2,1,2,4,5,gen_cond
580,12,1,2,3,1,1,5,train_cond
581,12,2,2,1,2,2,5,gen_cond
582,12,2,2,2,2,0,5,gen_cond
583,12,3,1,2,2,0,5,gen_cond
584,12,4,2,2,2,0,5,gen_cond
585,12,5,1,2,2,0,5,gen_cond
586,12,2,1,1,2,4,5,gen_cond
587,12,1,1,3,1,1,5,train_cond
588,12,6,2,2,2,0,5,train_cond
589,12,4,1,3,1,1,5,gen_cond
590,12,7,1,1,2,2,-1,excluded
591,12,1,1,2,2,0,5,train_cond
592,13,2,2,4,2,0,5,gen_cond
593,13,1,1,2,2,0,5,train_cond
594,13,4,2,4,2,0,5,gen_cond
595,13,1,2,2,2,0,5,train_cond
596,13,7,1,3,1,1,-1,excluded
597,13,4,2,3,1,1,5,gen_cond
598,13,5,2,1,1,1,5,gen_cond
599,13,5,2,3,1,1,5,gen_cond
600,13,5,2,4,2,0,5,gen_cond
601,13,5,2,2,2,0,5,gen_cond
602,13,1,2,3,1,1,5,train_cond
603,13,7,2,3,1,1,-1,excluded
604,13,4,1,2,2,0,5,gen_cond
605,13,2,2,2,2,0,5,gen_cond
606,13,7,1,1,2,2,-1,excluded
607,13,1,1,1,2,2,5,train_cond
608,13,1,2,4,2,0,5,train_cond
609,13,6,2,2,2,0,5,train_cond
610,13,2,1,4,2,0,6,gen_cond
611,13,1,1,3,1,1,5,train_cond
612,13,4,1,3,1,1,6,gen_cond
613,13,4,1,1,1,3,6,gen_cond
614,13,6,1,4,2,0,5,train_cond
615,13,3,1,2,2,0,6,gen_cond
616,13,7,2,2,2,0,-1,excluded
617,13,6,1,2,2,0,5,train_cond
618,13,3,1,4,2,0,6,gen_cond
619,13,7,1,2,2,0,-1,excluded
620,13,6,2,1,2,4,6,train_cond
621,13,2,2,1,2,2,6,gen_cond
622,13,5,1,3,1,3,6,gen_cond
623,13,4,2,2,2,0,6,gen_cond
624,13,5,1,2,2,0,6,gen_cond
625,13,4,1,4,2,0,6,gen_cond
626,13,3,2,1,2,2,6,gen_cond
627,13,1,2,1,1,3,5,train_cond
628,13,6,1,1,2,2,6,train_cond
629,13,5,1,4,2,0,6,gen_cond
630,13,1,1,4,2,0,6,train_cond
631,13,3,1,3,1,3,6,gen_cond
632,13,5,1,1,1,1,6,gen_cond
633,13,7,2,1,1,1,-1,excluded
634,13,4,2,1,1,1,6,gen_cond
635,13,6,1,3,1,3,6,train_cond
636,13,2,1,3,1,1,6,gen_cond
637,13,3,2,2,2,0,6,gen_cond
638,13,2,1,1,1,3,6,gen_cond
639,13,6,2,4,2,0,6,train_cond
640,13,2,2,3,1,3,6,gen_cond
641,13,6,2,3,1,1,6,train_cond
642,13,2,1,2,2,0,6,gen_cond
643,13,3,1,1,2,4,6,gen_cond
644,13,3,2,3,1,1,6,gen_cond
