trial,block,snr_level,vowel,questtype,respside,response,cv_fold,role
540,10,1,2,4,2,0,4,train_cond
541,10,3,1,2,2,0,4,gen_cond
542,10,2,1,3,1,1,4,gen_cond
543,10,3,2,4,2,0,4,gen_cond
544,10,7,1,3,2,2,4,train_cond
545,10,5,2,4,2,0,4,gen_cond
546,10,4,1,4,2,0,4,gen_cond
547,10,1,2,2,2,0,4,train_cond
548,10,2,2,3,2,2,4,gen_cond
549,10,3,2,3,2,2,5,gen_cond
550,11,2,2,3,2,2,5,gen_cond
551,11,2,1,4,2,0,5,gen_cond
552,11,2,2,4,2,0,5,gen_cond
553,11,5,1,3,2,2,5,gen_cond
554,11,6,2,4,2,0,5,gen_cond
555,11,7,2,4,2,0,5,train_cond
556,11,7,2,2,2,0,5,train_cond
557,11,7,2,3,2,2,5,train_cond
558,11,3,1,4,2,0,5,gen_cond
559,11,6,2,1,2,2,5,gen_cond
560,11,1,2,1,2,4,4,train_cond
561,11,6,2,3,2,2,5,gen_cond
562,11,3,1,3,2,2,5,gen_cond
563,11,5,1,1,2,2,5,gen_cond
564,11,2,2,2,2,0,5,gen_cond
565,11,3,2,2,2,0,5,gen_cond
566,11,1,1,3,2,2,5,train_cond
567,11,1,1,2,2,0,5,train_cond
568,11,2,2,1,2,2,5,gen_cond
569,11,5,1,2,2,0,5,gen_cond
570,11,4,1,4,2,0,5,gen_cond
571,11,2,1,1,1,1,5,gen_cond
572,11,3,1,2,2,0,5,gen_cond
573,11,2,1,3,2,2,5,gen_cond
574,11,6,1,3,2,2,5,gen_cond
575,11,5,2,1,2,2,5,gen_cond
576,11,5,2,4,2,0,5,gen_cond
577,11,1,1,1,2,2,5,train_cond
578,11,6,1,1,2,2,5,gen_cond
579,11,7,1,1,2,2,5,train_cond
580,11,7,1,3,2,2,5,train_cond
581,11,1,2,3,2,2,5,train_cond
582,11,1,2,4,2,0,5,train_cond
583,11,5,1,4,2,0,5,gen_cond
584,11,3,2,1,2,2,5,gen_cond
585,11,5,2,3,2,2,5,gen_cond
586,11,1,1,4,2,0,5,train_cond
587,11,5,2,2,2,0,5,gen_cond
588,11,7,2,1,2,2,5,train_cond
589,11,4,1,1,2,2,5,gen_cond
590,11,7,1,2,2,0,5,train_cond
591,11,4,2,1,2,2,5,gen_cond
592,11,2,1,2,2,0,5,gen_cond
593,11,4,2,2,2,0,5,gen_cond
594,11,4,1,2,2,0,5,gen_cond
595,11,6,2,2,2,0,5,gen_cond
596,11,4,2,4,2,0,5,gen_cond
597,11,3,2,3,2,2,5,gen_cond
598,11,1,2,2,2,0,5,train_cond
599,11,4,2,3,2,2,5,gen_cond
600,11,6,1,4,2,0,5,gen_cond
601,11,7,1,4,2,0,5,train_cond
602,11,6,1,2,2,0,5,gen_cond
603,11,3,1,1,2,2,5,gen_cond
604,12,6,1,1,1,3,5,gen_cond
605,12,3,2,3,2,2,5,gen_cond
606,12,6,2,3,2,2,5,gen_cond
607,12,1,2,4,2,0,5,train_cond
608,12,6,2,4,2,0,5,gen_cond
609,12,7,1,2,2,0,5,train_cond
610,12,6,1,4,2,0,5,gen_cond
611,12,5,2,2,2,0,5,gen_cond
612,12,7,2,2,2,0,5,train_cond
613,12,2,1,1,2,2,5,gen_cond
614,12,4,2,1,2,2,5,gen_cond
615,12,5,2,1,2,2,5,gen_cond
616,12,1,1,3,2,2,5,train_cond
617,12,1,1,1,2,2,5,train_cond
618,12,1,2,1,2,2,5,train_cond
619,12,6,2,2,2,0,5,gen_cond
620,12,5,1,1,2,2,5,gen_cond
621,12,5,1,4,2,0,5,gen_cond
622,12,6,1,3,2,2,5,gen_cond
623,12,2,1,3,2,2,5,gen_cond
624,12,1,2,2,2,0,5,train_cond
625,12,2,1,4,2,0,5,gen_cond
626,12,2,2,2,2,0,5,gen_cond
627,12,6,1,2,2,0,5,gen_cond
628,12,4,1,3,2,2,5,gen_cond
629,12,1,1,2,2,0,5,train_cond
630,12,4,1,2,2,0,5,gen_cond
631,12,5,2,4,2,0,5,gen_cond
632,12,2,2,4,2,0,5,gen_cond
633,12,7,2,1,2,2,5,train_cond
634,12,5,1,2,2,0,5,gen_cond
635,12,4,1,4,2,0,5,gen_cond
636,12,7,1,3,2,2,5,train_cond
637,12,1,2,3,2,2,5,train_cond
638,12,3,1,4,2,0,5,gen_cond
639,12,2,2,3,1,3,5,gen_cond
640,12,7,1,1,2,2,5,train_cond
641,12,3,2,4,2,0,5,gen_cond
