trial,block,snr_level,vowel,eval,respside,audibility,cv_fold,role
182,4,5,2,1,2,5,1,gen_cond
183,4,4,1,1,1,2,1,gen_cond
184,4,1,1,1,1,1,1,train_cond
185,4,2,2,1,2,1,1,gen_cond
186,4,2,2,1,2,1,1,gen_cond
187,5,3,2,1,1,2,1,gen_cond
188,5,5,2,1,1,6,2,gen_cond
189,5,3,1,0,1,1,2,gen_cond
190,5,3,2,1,1,1,2,gen_cond
191,5,6,2,1,1,1,2,train_cond
192,5,1,2,1,1,1,2,train_cond
193,5,3,2,0,2,0,2,gen_cond
194,5,5,1,1,2,6,2,gen_cond
195,5,6,1,1,2,10,2,train_cond
196,5,3,1,0,1,0,2,gen_cond
197,5,6,2,1,1,5,2,train_cond
198,5,4,1,1,2,3,2,gen_cond
199,5,4,1,1,2,1,2,gen_cond
200,5,5,1,1,2,1,2,gen_cond
201,5,6,2,1,1,6,2,train_cond
202,5,5,1,1,2,3,2,gen_cond
203,5,2,2,1,1,0,2,gen_cond
204,5,4,2,1,1,2,2,gen_cond
205,5,3,1,1,2,0,2,gen_cond
206,5,2,1,0,1,0,2,gen_cond
207,5,4,1,1,2,0,2,gen_cond
208,5,6,1,1,2,10,2,train_cond
209,5,6,1,1,2,6,2,train_cond
210,5,1,1,0,1,0,2,train_cond
211,5,1,2,0,2,0,2,train_cond
212,5,6,2,1,1,3,2,train_cond
213,5,5,2,1,1,2,2,gen_cond
214,5,6,1,1,2,10,2,train_cond
215,5,1,1,1,2,0,2,train_cond
216,5,4,2,1,1,0,2,gen_cond
217,5,2,2,1,1,0,2,gen_cond
218,5,3,2,1,1,4,2,gen_cond
219,5,1,1,0,1,1,2,train_cond
220,5,2,2,1,1,0,2,gen_cond
221,5,4,2,1,1,0,2,gen_cond
222,5,2,1,1,2,0,2,gen_cond
223,5,2,2,1,1,0,2,gen_cond
224,5,4,1,1,2,1,2,gen_cond
225,5,5,2,1,1,4,2,gen_cond
226,5,2,1,1,2,1,2,gen_cond
227,5,4,2,1,1,5,2,gen_cond
228,5,2,1,0,1,4,2,gen_cond
229,5,5,2,1,1,5,2,gen_cond
230,5,1,1,1,2,2,2,train_cond
231,5,3,1,0,1,0,2,gen_cond
232,5,1,2,0,2,0,2,train_cond
233,6,5,2,1,2,3,2,gen_cond
234,6,1,2,1,2,3,2,train_cond
235,6,4,2,1,2,4,2,gen_cond
236,6,3,2,1,2,2,2,gen_cond
237,6,5,2,1,2,3,2,gen_cond
238,6,3,1,1,1,2,2,gen_cond
239,6,1,1,0,2,0,2,train_cond
240,6,5,2,1,2,9,2,gen_cond
241,6,5,1,1,1,6,2,gen_cond
242,6,1,2,1,2,1,2,train_cond
243,6,1,1,1,1,3,2,train_cond
244,6,5,2,1,2,7,2,gen_cond
245,6,2,1,1,1,1,2,gen_cond
246,6,6,2,1,2,10,2,train_cond
247,6,6,1,1,1,10,2,train_cond
248,6,4,2,1,2,6,2,gen_cond
249,6,4,2,0,1,0,2,gen_cond
250,6,3,2,0,1,4,2,gen_cond
251,6,4,2,1,2,2,2,gen_cond
252,6,2,2,0,1,0,2,gen_cond
253,6,4,1,0,2,1,2,gen_cond
254,6,1,2,0,1,0,2,train_cond
255,6,6,2,1,2,6,2,train_cond
256,6,3,1,1,1,0,2,gen_cond
257,6,5,1,1,1,6,2,gen_cond
258,6,5,1,1,1,9,2,gen_cond
259,6,6,2,1,2,9,2,train_cond
260,6,5,1,1,1,10,2,gen_cond
261,6,2,1,0,2,0,2,gen_cond
262,6,3,1,1,1,7,2,gen_cond
263,6,4,1,0,2,5,2,gen_cond
264,6,1,2,1,2,0,2,train_cond
265,6,2,1,1,1,0,2,gen_cond
266,6,6,2,1,2,6,2,train_cond
267,6,2,1,1,1,0,2,gen_cond
268,6,3,1,1,1,3,2,gen_cond
269,6,2,2,1,2,0,2,gen_cond
270,6,6,1,1,1,10,2,train_cond
271,6,2,2,1,2,1,2,gen_cond
272,6,3,2,1,2,6,2,gen_cond
273,6,4,1,1,1,0,2,gen_cond
274,6,1,1,1,1,2,2,train_cond
275,6,1,1,0,2,0,2,train_cond
276,6,3,2,1,2,4,2,gen_cond
277,6,6,1,1,1,9,2,train_cond
278,6,4,1,1,1,5,2,gen_cond
279,7,4,2,1,2,6,2,gen_cond
280,7,5,1,1,1,8,2,gen_cond
281,7,6,1,1,1,10,3,train_cond
282,7,6,2,1,2,2,3,train_cond
283,7,2,1,1,1,1,3,gen_cond
284,7,6,2,1,2,4,3,train_cond
285,7,1,2,0,1,0,2,train_cond
286,7,5,2,1,2,2,3,gen_cond
287,7,3,1,0,2,3,3,gen_cond
288,7,5,2,1,2,2,3,gen_cond
289,7,3,1,1,1,1,3,gen_cond
290,7,1,1,1,1,0,3,train_cond
291,7,4,1,0,2,3,3,gen_cond
292,7,4,2,0,1,0,3,gen_cond
293,7,6,1,1,1,10,3,train_cond
294,7,6,1,1,1,10,3,train_cond
295,7,1,1,0,2,0,3,train_cond
296,7,1,2,1,2,1,3,train_cond
297,7,3,2,0,1,0,3,gen_cond
298,7,3,1,1,1,0,3,gen_cond
299,7,5,2,1,2,3,3,gen_cond
300,7,4,1,1,1,4,3,gen_cond
301,7,5,1,1,1,8,3,gen_cond
302,7,1,2,1,2,0,3,train_cond
303,7,2,2,0,1,0,3,gen_cond
304,7,4,2,1,2,1,3,gen_cond
305,7,4,1,1,1,0,3,gen_cond
306,7,5,1,1,1,9,3,gen_cond
307,7,2,2,1,2,0,3,gen_cond
308,7,2,1,1,1,0,3,gen_cond
309,7,6,2,1,2,3,3,train_cond
310,7,3,2,0,1,0,3,gen_cond
311,7,1,2,0,1,0,3,train_cond
312,7,1,1,0,2,2,3,train_cond
313,7,5,2,1,2,4,3,gen_cond
314,7,1,1,1,1,1,3,train_cond
315,7,6,2,1,2,5,3,train_cond
316,7,2,2,0,1,0,3,gen_cond
317,7,4,1,0,2,0,3,gen_cond
318,7,2,2,1,2,0,3,gen_cond
319,7,2,1,1,1,1,3,gen_cond
320,7,4,2,0,1,0,3,gen_cond
321,7,3,2,1,2,1,3,gen_cond
322,7,6,1,1,1,7,3,train_cond
323,7,2,1,0,2,0,3,gen_cond
324,7,3,1,1,1,3,3,gen_cond
325,7,5,1,1,1,7,3,gen_cond
326,7,3,2,1,2,0,3,gen_cond
327,8,5,2,1,1,4,3,gen_cond
328,8,5,1,1,2,7,3,gen_cond
329,8,3,2,1,1,2,3,gen_cond
330,8,4,2,0,2,1,3,gen_cond
331,8,5,1,1,2,9,3,gen_cond
332,8,2,2,1,1,0,3,gen_cond
333,8,4,1,1,2,5,3,gen_cond
334,8,6,2,1,1,7,3,train_cond
335,8,6,1,1,2,10,3,train_cond
336,8,4,1,1,2,3,3,gen_cond
337,8,3,1,0,1,1,3,gen_cond
338,8,3,2,1,1,5,3,gen_cond
339,8,4,2,1,1,5,3,gen_cond
340,8,1,2,0,2,0,3,train_cond
341,8,6,2,1,1,6,3,train_cond
342,8,3,1,1,2,0,3,gen_cond
343,8,1,1,0,1,0,3,train_cond
344,8,6,2,1,1,10,3,train_cond
345,8,4,2,1,1,1,3,gen_cond
346,8,2,1,1,2,0,3,gen_cond
347,8,2,2,0,2,0,3,gen_cond
348,8,1,2,0,2,1,3,train_cond
349,8,6,1,1,2,10,3,train_cond
350,8,2,2,0,2,3,3,gen_cond
351,8,5,1,1,2,4,3,gen_cond
352,8,3,2,1,1,0,3,gen_cond
353,8,3,1,1,2,2,3,gen_cond
354,8,5,2,1,1,4,3,gen_cond
355,8,2,1,1,2,4,3,gen_cond
356,8,5,1,1,2,7,3,gen_cond
357,8,6,1,1,2,8,3,train_cond
358,8,1,2,1,1,0,3,train_cond
359,8,4,1,0,1,1,3,gen_cond
360,8,1,1,1,2,2,3,train_cond
361,8,1,1,1,2,0,3,train_cond
362,8,1,1,0,1,0,3,train_cond
363,8,6,1,1,2,10,3,train_cond
364,8,4,1,1,2,7,3,gen_cond
365,8,2,1,0,1,0,3,gen_cond
366,8,6,2,1,1,10,4,train_cond
367,8,1,2,0,2,0,3,train_cond
368,8,5,2,1,1,8,3,gen_cond
369,8,5,2,1,1,6,3,gen_cond
370,8,4,2,1,1,2,3,gen_cond
371,8,2,2,1,1,1,3,gen_cond
372,8,2,1,0,1,1,3,gen_cond
373,8,3,1,0,1,1,3,gen_cond
374,8,3,2,0,2,2,3,gen_cond
375,9,2,1,1,2,1,3,gen_cond
376,9,4,2,1,1,5,4,gen_cond
377,9,5,1,1,2,10,4,gen_cond
378,9,6,2,1,1,10,4,train_cond
379,9,4,2,0,2,3,4,gen_cond
380,9,6,2,1,1,4,4,train_cond
381,9,4,1,1,2,7,4,gen_cond
382,9,4,1,0,1,4,4,gen_cond
383,9,6,1,1,2,10,4,train_cond
384,9,1,2,1,1,0,3,train_cond
385,9,3,1,1,2,0,4,gen_cond
386,9,2,2,1,1,0,4,gen_cond
387,9,3,2,1,1,0,4,gen_cond
388,9,1,2,1,1,1,4,train_cond
389,9,5,1,1,2,4,4,gen_cond
390,9,2,1,0,1,2,4,gen_cond
391,9,4,2,1,1,2,4,gen_cond
392,9,4,1,1,2,7,4,gen_cond
393,9,1,1,0,1,2,4,train_cond
394,9,3,1,1,2,0,4,gen_cond
395,9,6,1,1,2,6,4,train_cond
396,9,1,1,0,1,0,4,train_cond
397,9,1,1,1,2,0,4,train_cond
398,9,5,2,1,1,2,4,gen_cond
399,9,2,2,0,2,1,4,gen_cond
400,9,5,1,0,1,0,4,gen_cond
401,9,3,1,1,2,1,4,gen_cond
402,9,2,1,0,1,0,4,gen_cond
403,9,5,1,1,2,6,4,gen_cond
404,9,6,2,1,1,9,4,train_cond
405,9,3,1,1,2,1,4,gen_cond
406,9,5,2,1,1,4,4,gen_cond
407,9,6,1,1,2,6,4,train_cond
408,9,1,2,1,1,3,4,train_cond
409,9,2,1,1,2,1,4,gen_cond
410,9,3,2,1,1,6,4,gen_cond
411,9,4,1,1,2,2,4,gen_cond
412,9,2,2,0,2,3,4,gen_cond
413,9,2,2,1,1,0,4,gen_cond
414,9,5,2,1,1,6,4,gen_cond
415,9,6,1,1,2,8,4,train_cond
416,9,3,2,1,1,0,4,gen_cond
417,9,3,2,1,1,0,4,gen_cond
418,9,1,1,1,2,0,4,train_cond
419,9,1,2,1,1,0,4,train_cond
420,9,5,2,1,1,1,4,gen_cond
421,9,4,2,1,1,5,4,gen_cond
422,9,6,2,1,1,9,4,train_cond
423,10,4,1,1,1,0,4,gen_cond
424,10,5,2,1,2,4,4,gen_cond
425,10,3,2,0,1,2,4,gen_cond
426,10,3,2,1,2,1,4,gen_cond
427,10,4,2,1,2,1,4,gen_cond
428,10,1,2,0,1,1,4,train_cond
429,10,6,2,1,2,6,4,train_cond
430,10,4,1,1,1,2,4,gen_cond
431,10,2,1,0,2,0,4,gen_cond
432,10,4,2,1,2,3,4,gen_cond
433,10,2,1,0,2,0,4,gen_cond
434,10,6,2,1,2,6,4,train_cond
435,10,2,2,0,1,0,4,gen_cond
436,10,5,2,1,2,5,4,gen_cond
437,10,5,1,1,1,9,4,gen_cond
438,10,2,1,1,1,0,4,gen_cond
439,10,6,1,1,1,10,4,train_cond
440,10,2,1,0,2,0,4,gen_cond
441,10,5,2,1,2,3,4,gen_cond
442,10,5,1,1,1,6,4,gen_cond
443,10,6,1,1,1,7,4,train_cond
444,10,1,1,0,2,0,4,train_cond
445,10,3,1,0,2,1,4,gen_cond
446,10,3,2,1,2,3,4,gen_cond
447,10,3,1,1,1,5,4,gen_cond
448,10,3,2,1,2,0,4,gen_cond
449,10,4,2,1,2,1,4,gen_cond
450,10,1,1,1,1,0,4,train_cond
451,10,6,1,1,1,10,4,train_cond
452,10,1,2,1,2,0,4,train_cond
453,10,2,2,1,2,1,4,gen_cond
454,10,5,1,1,1,9,4,gen_cond
455,10,5,2,1,2,10,4,gen_cond
456,10,2,2,1,2,2,4,gen_cond
457,10,1,2,0,1,0,4,train_cond
458,10,2,2,1,2,1,4,gen_cond
459,10,1,2,0,1,0,4,train_cond
460,10,1,1,0,2,0,4,train_cond
461,10,4,1,1,1,1,4,gen_cond
462,10,1,1,0,2,0,4,train_cond
463,10,4,1,1,1,1,4,gen_cond
464,10,3,1,0,2,0,4,gen_cond
465,10,5,1,1,1,5,4,gen_cond
466,10,6,1,1,1,7,4,train_cond
467,10,6,2,1,2,3,5,train_cond
468,10,6,2,1,2,5,5,train_cond
469,10,4,2,1,2,2,4,gen_cond
470,11,1,2,0,2,3,4,train_cond
471,11,3,1,0,1,1,4,gen_cond
472,11,4,1,1,2,6,5,gen_cond
473,11,3,2,1,1,3,5,gen_cond
474,11,5,1,1,2,7,5,gen_cond
475,11,2,1,0,1,2,5,gen_cond
476,11,2,1,0,1,3,5,gen_cond
477,11,4,2,1,1,3,5,gen_cond
478,11,6,1,1,2,6,5,train_cond
479,11,4,1,0,1,0,5,gen_cond
480,11,6,1,1,2,10,5,train_cond
481,11,1,2,0,2,0,5,train_cond
482,11,2,2,0,2,0,5,gen_cond
483,11,6,1,1,2,10,5,train_cond
484,11,1,1,0,1,4,5,train_cond
485,11,5,2,1,1,4,5,gen_cond
486,11,6,2,1,1,7,5,train_cond
487,11,2,2,0,2,0,5,gen_cond
488,11,3,2,1,1,0,5,gen_cond
489,11,6,1,1,2,10,5,train_cond
490,11,6,2,1,1,10,5,train_cond
491,11,2,1,0,1,0,5,gen_cond
492,11,3,1,1,2,0,5,gen_cond
493,11,5,1,1,2,4,5,gen_cond
494,11,3,2,1,1,0,5,gen_cond
495,11,3,1,0,1,0,5,gen_cond
496,11,5,2,1,1,6,5,gen_cond
497,11,4,1,1,2,3,5,gen_cond
498,11,1,2,1,1,0,5,train_cond
499,11,6,2,1,1,7,5,train_cond
500,11,1,1,1,2,0,5,train_cond
501,11,3,1,0,1,1,5,gen_cond
502,11,5,2,1,1,5,5,gen_cond
503,11,2,2,0,2,0,5,gen_cond
504,11,4,2,1,1,3,5,gen_cond
505,11,1,1,0,1,1,5,train_cond
506,11,5,2,1,1,1,5,gen_cond
507,11,4,2,1,1,3,5,gen_cond
508,11,1,1,1,2,0,5,train_cond
509,11,2,2,1,1,1,5,gen_cond
510,11,3,2,0,2,1,5,gen_cond
511,11,2,1,0,1,1,5,gen_cond
512,11,5,1,1,2,3,5,gen_cond
513,11,4,1,1,2,4,5,gen_cond
514,11,4,2,1,1,4,5,gen_cond
515,11,6,2,1,1,5,5,train_cond
516,11,5,1,1,2,3,5,gen_cond
517,11,1,2,1,1,0,5,train_cond
518,12,2,1,0,2,0,5,gen_cond
519,12,6,1,1,1,10,5,train_cond
520,12,2,1,0,2,0,5,gen_cond
521,12,6,1,1,1,6,5,train_cond
522,12,5,1,1,1,1,5,gen_cond
523,12,5,2,1,2,4,5,gen_cond
524,12,2,1,1,1,0,5,gen_cond
525,12,4,2,0,1,0,5,gen_cond
526,12,1,2,1,2,1,5,train_cond
527,12,2,2,0,1,1,5,gen_cond
528,12,1,2,1,2,0,5,train_cond
529,12,1,1,1,1,1,5,train_cond
530,12,6,2,1,2,3,5,train_cond
531,12,3,2,1,2,1,5,gen_cond
532,12,1,1,1,1,2,5,train_cond
533,12,4,1,1,1,2,5,gen_cond
534,12,4,1,1,1,4,5,gen_cond
535,12,2,1,0,2,1,5,gen_cond
536,12,2,2,0,1,0,5,gen_cond
537,12,3,2,1,2,1,5,gen_cond
538,12,2,2,0,1,2,5,gen_cond
539,12,3,2,0,1,0,5,gen_cond
540,12,4,2,0,1,0,5,gen_cond
541,12,5,1,1,1,5,5,gen_cond
542,12,2,2,1,2,0,5,gen_cond
543,12,3,1,0,2,5,5,gen_cond
544,12,6,2,1,2,9,5,train_cond
545,12,1,1,0,2,1,5,train_cond
546,12,5,2,1,2,8,5,gen_cond
547,12,3,1,1,1,4,5,gen_cond
548,12,6,1,1,1,10,5,train_cond
549,12,5,2,1,2,1,5,gen_cond
550,12,5,1,1,1,3,5,gen_cond
551,12,3,1,0,2,0,5,gen_cond
552,12,3,1,0,2,2,5,gen_cond
553,12,3,2,1,2,1,5,gen_cond
554,12,6,2,1,2,8,6,train_cond
555,12,1,2,0,1,0,5,train_cond
556,12,1,2,1,2,0,5,train_cond
557,12,6,1,1,1,8,6,train_cond
558,12,5,2,0,1,1,5,gen_cond
559,12,5,1,1,1,1,5,gen_cond
560,12,4,1,1,1,5,5,gen_cond
561,12,6,2,1,2,8,6,train_cond
562,12,1,1,1,1,2,5,train_cond
563,12,4,2,1,2,4,5,gen_cond
564,13,2,1,1,2,0,5,gen_cond
565,13,5,2,1,1,1,6,gen_cond
566,13,1,1,1,2,0,5,train_cond
567,13,6,2,1,1,7,6,train_cond
568,13,5,2,1,1,6,6,gen_cond
569,13,6,2,1,1,4,6,train_cond
570,13,6,1,1,2,7,6,train_cond
571,13,6,2,1,1,5,6,train_cond
572,13,3,2,1,1,5,6,gen_cond
573,13,1,2,0,2,1,6,train_cond
574,13,6,1,1,2,10,6,train_cond
575,13,4,1,1,2,1,6,gen_cond
576,13,5,1,1,2,6,6,gen_cond
577,13,1,2,1,1,0,6,train_cond
578,13,1,2,1,1,1,6,train_cond
579,13,5,1,1,2,4,6,gen_cond
580,13,3,2,1,1,1,6,gen_cond
581,13,6,1,1,2,7,6,train_cond
582,13,1,1,1,2,0,6,train_cond
583,13,2,1,0,1,0,6,gen_cond
584,13,1,2,1,1,1,6,train_cond
585,13,5,2,0,2,0,6,gen_cond
586,13,4,2,1,1,2,6,gen_cond
587,13,5,1,1,2,4,6,gen_cond
588,13,4,1,0,1,2,6,gen_cond
589,13,3,1,1,2,0,6,gen_cond
590,13,3,1,0,1,0,6,gen_cond
591,13,4,2,0,2,0,6,gen_cond
592,13,4,1,1,2,0,6,gen_cond
593,13,3,1,0,1,0,6,gen_cond
594,13,3,2,0,2,0,6,gen_cond
595,13,2,2,1,1,0,6,gen_cond
596,13,4,2,1,1,4,6,gen_cond
597,13,2,1,1,2,2,6,gen_cond
598,13,2,1,1,2,1,6,gen_cond
599,13,2,2,1,1,1,6,gen_cond
600,13,1,1,0,1,1,6,train_cond
601,13,3,2,0,2,0,6,gen_cond
602,13,1,1,0,1,0,6,train_cond
603,13,2,2,0,2,1,6,gen_cond
604,13,4,2,1,1,0,6,gen_cond
605,13,5,1,1,2,5,6,gen_cond
606,13,4,1,0,1,0,6,gen_cond
607,13,2,2,0,2,1,6,gen_cond
608,13,5,2,1,1,6,6,gen_cond
609,14,6,2,1,2,4,6,train_cond
610,14,6,2,1,2,3,6,train_cond
611,14,3,1,1,1,2,6,gen_cond
612,14,1,2,0,1,0,6,train_cond
613,14,4,1,1,1,2,6,gen_cond
614,14,3,2,1,2,1,6,gen_cond
615,14,3,1,1,1,2,6,gen_cond
616,14,1,1,0,2,4,6,train_cond
617,14,1,1,0,2,4,6,train_cond
618,14,3,2,1,2,3,6,gen_cond
619,14,5,2,1,2,5,6,gen_cond
620,14,1,1,1,1,0,6,train_cond
621,14,2,2,1,2,2,6,gen_cond
622,14,4,2,1,2,1,6,gen_cond
623,14,6,2,1,2,6,6,train_cond
624,14,5,1,1,1,3,6,gen_cond
625,14,6,1,1,1,6,6,train_cond
626,14,2,2,1,2,4,6,gen_cond
627,14,5,2,1,2,3,6,gen_cond
628,14,3,1,0,2,2,6,gen_cond
629,14,5,1,1,1,10,6,gen_cond
630,14,2,1,0,2,0,6,gen_cond
631,14,5,1,1,1,5,6,gen_cond
632,14,1,1,1,1,1,6,train_cond
633,14,2,1,1,1,3,6,gen_cond
634,14,4,2,1,2,3,6,gen_cond
635,14,4,1,1,1,8,6,gen_cond
636,14,6,1,1,1,7,6,train_cond
637,14,1,2,1,2,0,6,train_cond
638,14,6,1,1,1,6,6,train_cond
639,14,6,2,1,2,7,7,train_cond
640,14,3,2,1,2,3,6,gen_cond
641,14,3,1,1,1,3,6,gen_cond
642,14,2,1,1,1,1,6,gen_cond
