trial,block,snr_level,vowel,questtype,respside,response,cv_fold,role
106,3,5,2,1,1,1,1,gen_cond
107,3,6,1,1,2,4,1,train_cond
108,3,4,2,2,2,0,1,gen_cond
109,3,1,2,1,2,2,1,train_cond
110,3,2,1,2,2,0,1,gen_cond
111,3,3,2,3,2,2,1,gen_cond
112,3,1,2,3,1,3,1,train_cond
113,3,4,2,1,2,4,1,gen_cond
114,3,4,1,3,2,2,1,gen_cond
115,3,2,2,3,2,4,1,gen_cond
116,3,2,2,2,2,0,1,gen_cond
117,3,6,1,2,2,0,1,train_cond
118,3,5,1,4,2,0,1,gen_cond
119,3,1,1,1,1,3,1,train_cond
120,3,3,2,4,2,0,1,gen_cond
121,3,2,1,1,2,2,1,gen_cond
122,3,6,2,4,2,0,1,train_cond
123,3,4,2,4,2,0,1,gen_cond
124,3,1,2,4,2,0,1,train_cond
125,3,6,2,1,2,2,1,train_cond
126,3,2,2,4,2,0,1,gen_cond
127,3,2,2,1,2,2,1,gen_cond
128,3,3,1,1,1,1,1,gen_cond
129,4,1,2,4,2,0,1,train_cond
130,4,3,1,3,1,3,1,gen_cond
131,4,5,1,2,2,0,1,gen_cond
132,4,5,2,2,2,0,1,gen_cond
133,4,6,1,2,2,0,1,train_cond
134,4,2,2,3,1,1,1,gen_cond
135,4,1,1,2,2,0,1,train_cond
136,4,4,1,1,1,1,1,gen_cond
137,4,1,2,2,2,0,1,train_cond
138,4,5,1,4,2,0,1,gen_cond
139,4,4,1,2,2,0,1,gen_cond
140,4,1,2,1,2,4,1,train_cond
141,4,2,1,2,2,0,1,gen_cond
142,4,2,2,1,2,4,1,gen_cond
143,4,4,1,4,2,0,1,gen_cond
144,4,2,1,3,2,2,1,gen_cond
145,4,1,1,3,2,2,1,train_cond
146,4,5,2,4,2,0,1,gen_cond
147,4,5,2,1,2,4,1,gen_cond
148,4,3,2,4,2,0,1,gen_cond
149,4,4,2,2,2,0,1,gen_cond
150,4,4,1,3,1,1,1,gen_cond
151,4,6,2,4,2,0,1,train_cond
152,4,6,2,1,2,4,1,train_cond
153,4,2,1,1,2,2,1,gen_cond
154,4,6,2,2,2,0,1,train_cond
155,4,5,1,3,1,1,1,gen_cond
156,4,2,2,2,2,0,1,gen_cond
157,4,3,2,2,2,0,1,gen_cond
158,4,4,2,4,2,0,1,gen_cond
159,4,6,1,3,2,2,1,train_cond
160,4,3,1,2,2,0,1,gen_cond
161,4,3,1,1,2,4,1,gen_cond
162,4,3,2,3,1,1,1,gen_cond
163,4,4,2,1,1,3,1,gen_cond
164,4,2,1,4,2,0,1,gen_cond
165,4,6,2,3,1,1,1,train_cond
166,4,6,1,1,2,4,1,train_cond
167,4,6,1,4,2,0,1,train_cond
168,4,4,2,3,2,2,1,gen_cond
169,4,1,1,1,2,4,1,train_cond
170,4,1,1,4,2,0,1,train_cond
171,4,5,1,1,2,4,1,gen_cond
172,4,3,1,4,2,0,1,gen_cond
173,5,4,2,3,1,3,1,gen_cond
174,5,1,1,3,1,1,1,train_cond
175,5,6,1,1,2,4,1,train_cond
176,5,1,2,4,2,0,1,train_cond
177,5,2,1,2,2,0,1,gen_cond
178,5,3,1,1,2,2,1,gen_cond
179,5,3,2,1,1,1,1,gen_cond
180,5,4,1,4,2,0,2,gen_cond
181,5,6,2,2,2,0,2,train_cond
182,5,4,1,1,2,2,2,gen_cond
183,5,4,2,1,1,3,2,gen_cond
184,5,2,1,4,2,0,2,gen_cond
185,5,5,2,2,2,0,2,gen_cond
186,5,2,1,1,1,3,2,gen_cond
187,5,6,2,4,2,0,2,train_cond
188,5,2,2,3,1,1,2,gen_cond
189,5,2,1,3,1,1,2,gen_cond
190,5,3,1,4,2,0,2,gen_cond
191,5,3,1,3,2,4,2,gen_cond
192,5,6,2,3,1,1,2,train_cond
193,5,6,1,2,2,0,2,train_cond
194,5,1,2,1,2,2,2,train_cond
195,5,1,1,4,2,0,2,train_cond
196,5,3,2,3,1,1,2,gen_cond
197,5,5,1,2,2,0,2,gen_cond
198,5,5,2,3,1,1,2,gen_cond
199,5,5,2,1,1,1,2,gen_cond
200,5,5,1,1,1,1,2,gen_cond
201,5,1,1,1,2,4,2,train_cond
202,5,4,1,3,1,3,2,gen_cond
203,5,2,2,4,2,0,2,gen_cond
204,5,5,2,4,2,0,2,gen_cond
205,5,1,1,2,2,0,2,train_cond
206,5,1,2,2,2,0,2,train_cond
207,5,4,2,2,2,0,2,gen_cond
208,5,5,1,3,1,1,2,gen_cond
209,5,6,1,3,1,1,2,train_cond
210,5,4,1,2,2,0,2,gen_cond
211,5,2,2,2,2,0,2,gen_cond
212,5,3,2,4,2,0,2,gen_cond
213,5,6,2,1,1,1,2,train_cond
214,5,3,1,2,2,0,2,gen_cond
215,5,1,2,3,1,3,2,train_cond
216,5,2,2,1,1,1,2,gen_cond
217,5,3,2,2,2,0,2,gen_cond
218,5,4,2,4,2,0,2,gen_cond
219,5,6,1,4,2,0,2,train_cond
220,6,4,1,3,1,3,2,gen_cond
221,6,4,1,4,2,0,2,gen_cond
222,6,3,1,3,1,1,2,gen_cond
223,6,4,2,1,1,3,2,gen_cond
224,6,3,1,4,2,0,2,gen_cond
225,6,2,1,3,1,1,2,gen_cond
226,6,6,2,4,2,0,2,train_cond
227,6,6,1,4,2,0,2,train_cond
228,6,5,2,3,1,1,2,gen_cond
229,6,3,1,1,2,2,2,gen_cond
230,6,1,1,4,2,0,2,train_cond
231,6,3,1,2,2,0,2,gen_cond
232,6,6,2,2,2,0,2,train_cond
233,6,6,1,1,1,3,2,train_cond
234,6,3,2,1,2,2,2,gen_cond
235,6,5,1,2,2,0,2,gen_cond
236,6,5,1,3,1,1,2,gen_cond
237,6,6,2,1,1,1,2,train_cond
238,6,1,1,3,1,3,2,train_cond
239,6,2,2,3,1,1,2,gen_cond
240,6,2,2,4,2,0,2,gen_cond
241,6,3,2,4,2,0,2,gen_cond
242,6,6,1,2,2,0,2,train_cond
243,6,2,1,4,2,0,2,gen_cond
244,6,4,1,1,2,2,2,gen_cond
245,6,3,2,3,1,3,2,gen_cond
246,6,6,2,3,1,1,2,train_cond
247,6,1,2,1,1,3,2,train_cond
248,6,2,1,2,2,0,2,gen_cond
249,6,4,2,4,2,0,2,gen_cond
250,6,5,1,1,2,4,2,gen_cond
251,6,4,2,2,2,0,2,gen_cond
252,6,5,2,2,2,0,2,gen_cond
253,6,5,2,4,2,0,2,gen_cond
254,6,1,2,2,2,0,2,train_cond
255,6,4,1,2,2,0,2,gen_cond
256,6,3,2,2,2,0,2,gen_cond
257,6,5,1,4,2,0,2,gen_cond
258,6,2,1,1,1,1,2,gen_cond
259,6,2,2,1,2,4,2,gen_cond
260,6,1,2,3,1,3,2,train_cond
261,6,4,2,3,1,1,2,gen_cond
262,6,2,2,2,2,0,2,gen_cond
263,6,1,2,4,2,0,2,train_cond
264,7,3,1,1,2,2,2,gen_cond
265,7,1,1,2,2,0,2,train_cond
266,7,2,1,3,1,3,2,gen_cond
267,7,6,1,2,2,0,2,train_cond
268,7,3,1,3,1,1,3,gen_cond
269,7,2,2,4,2,0,3,gen_cond
270,7,3,2,3,1,1,3,gen_cond
271,7,5,1,2,2,0,3,gen_cond
272,7,3,2,4,2,0,3,gen_cond
273,7,2,1,2,2,0,3,gen_cond
274,7,6,2,1,1,1,3,train_cond
275,7,3,2,2,2,0,3,gen_cond
276,7,1,1,1,2,2,2,train_cond
277,7,1,1,3,1,3,2,train_cond
278,7,4,1,4,2,0,3,gen_cond
279,7,4,2,3,1,1,3,gen_cond
280,7,6,2,2,2,0,3,train_cond
281,7,3,2,1,1,1,3,gen_cond
282,7,6,1,1,1,1,3,train_cond
283,7,4,1,1,1,3,3,gen_cond
284,7,2,2,2,2,0,3,gen_cond
285,7,6,1,4,2,0,3,train_cond
286,7,2,2,3,1,1,3,gen_cond
287,7,6,1,3,1,1,3,train_cond
288,7,1,2,4,2,0,3,train_cond
289,7,4,2,2,2,0,3,gen_cond
290,7,5,1,4,2,0,3,gen_cond
291,7,1,2,3,1,1,3,train_cond
292,7,3,1,2,2,0,3,gen_cond
293,7,5,1,1,2,2,3,gen_cond
294,7,5,1,3,1,1,3,gen_cond
295,7,2,1,4,2,0,3,gen_cond
296,7,6,2,3,1,1,3,train_cond
297,7,1,2,1,1,3,3,train_cond
298,7,1,1,4,2,0,3,train_cond
299,7,5,2,4,2,0,3,gen_cond
300,7,1,2,2,2,0,3,train_cond
301,7,5,2,2,2,0,3,gen_cond
302,7,4,1,3,1,3,3,gen_cond
303,7,5,2,1,2,2,3,gen_cond
304,7,4,2,4,2,0,3,gen_cond
305,7,2,2,1,2,2,3,gen_cond
306,7,3,1,4,2,0,3,gen_cond
307,7,5,2,3,1,1,3,gen_cond
308,7,2,1,1,1,1,3,gen_cond
309,8,1,1,3,1,1,3,train_cond
310,8,3,1,4,2,0,3,gen_cond
311,8,1,1,4,2,0,3,train_cond
312,8,6,2,2,2,0,3,train_cond
313,8,2,2,1,1,1,3,gen_cond
314,8,3,2,1,2,2,3,gen_cond
315,8,4,2,4,2,0,3,gen_cond
316,8,4,1,4,2,0,3,gen_cond
317,8,2,2,4,2,0,3,gen_cond
318,8,4,2,3,1,1,3,gen_cond
319,8,1,2,3,1,1,3,train_cond
320,8,2,2,2,2,0,3,gen_cond
321,8,2,1,3,1,1,3,gen_cond
322,8,2,1,2,2,0,3,gen_cond
323,8,5,1,1,2,2,3,gen_cond
324,8,3,1,1,1,3,3,gen_cond
325,8,1,2,1,1,1,3,train_cond
326,8,3,2,2,2,0,3,gen_cond
327,8,5,2,2,2,0,3,gen_cond
328,8,6,1,2,2,0,3,train_cond
329,8,3,1,2,2,0,3,gen_cond
330,8,4,1,3,1,1,3,gen_cond
331,8,2,1,4,2,0,3,gen_cond
332,8,6,1,4,2,0,3,train_cond
333,8,6,2,1,1,1,3,train_cond
334,8,4,2,2,2,0,3,gen_cond
335,8,1,2,2,2,0,3,train_cond
336,8,2,1,1,2,2,3,gen_cond
337,8,5,1,4,2,0,3,gen_cond
338,8,1,2,4,2,0,3,train_cond
339,8,5,2,1,1,3,3,gen_cond
340,8,6,2,4,2,0,3,train_cond
341,8,6,1,3,1,1,3,train_cond
342,8,5,1,2,2,0,3,gen_cond
343,8,6,2,3,1,1,3,train_cond
344,8,4,1,1,1,1,3,gen_cond
345,8,5,2,3,1,1,3,gen_cond
346,8,5,1,3,1,1,3,gen_cond
347,8,3,2,4,2,0,3,gen_cond
348,8,1,1,2,2,0,3,train_cond
349,8,5,2,4,2,0,3,gen_cond
350,8,3,2,3,1,1,3,gen_cond
351,9,2,2,2,2,0,3,gen_cond
352,9,3,1,1,1,1,3,gen_cond
353,9,4,2,4,2,0,3,gen_cond
354,9,2,2,3,1,1,3,gen_cond
355,9,4,2,1,1,1,4,gen_cond
356,9,1,1,1,1,3,3,train_cond
357,9,4,2,2,2,0,4,gen_cond
358,9,1,2,2,2,0,3,train_cond
359,9,2,1,3,1,3,4,gen_cond
360,9,2,1,2,2,0,4,gen_cond
361,9,1,1,3,1,1,3,train_cond
362,9,6,2,3,1,1,3,train_cond
363,9,5,2,1,2,2,4,gen_cond
364,9,6,1,4,2,0,3,train_cond
365,9,5,2,3,1,1,4,gen_cond
366,9,6,2,1,1,1,4,train_cond
367,9,1,1,2,2,0,4,train_cond
368,9,6,2,2,2,0,4,train_cond
369,9,4,1,4,2,0,4,gen_cond
370,9,2,2,4,2,0,4,gen_cond
371,9,5,1,1,2,2,4,gen_cond
372,9,2,1,1,2,2,4,gen_cond
373,9,6,1,1,1,1,4,train_cond
374,9,6,1,2,2,0,4,train_cond
375,9,5,2,4,2,0,4,gen_cond
376,9,3,1,4,2,0,4,gen_cond
377,9,4,2,3,1,1,4,gen_cond
378,9,3,2,2,2,0,4,gen_cond
379,9,3,2,3,1,1,4,gen_cond
380,9,2,2,1,2,2,4,gen_cond
381,9,4,1,3,1,1,4,gen_cond
382,9,4,1,1,2,2,4,gen_cond
383,9,1,2,3,1,1,4,train_cond
384,9,3,1,3,1,1,4,gen_cond
385,9,1,2,4,2,0,4,train_cond
386,9,5,2,2,2,0,4,gen_cond
387,9,3,2,1,1,1,4,gen_cond
388,9,1,1,4,2,0,4,train_cond
389,9,6,1,3,1,1,4,train_cond
390,9,2,1,4,2,0,4,gen_cond
391,9,5,1,4,2,0,4,gen_cond
392,9,5,1,2,2,0,4,gen_cond
393,9,3,1,2,2,0,4,gen_cond
394,9,3,2,4,2,0,4,gen_cond
395,9,1,2,1,2,4,4,train_cond
396,9,6,2,4,2,0,4,train_cond
397,10,3,2,1,1,3,4,gen_cond
398,10,4,2,4,2,0,4,gen_cond
399,10,6,1,2,2,0,4,train_cond
400,10,5,2,4,2,0,4,gen_cond
401,10,4,2,2,2,0,4,gen_cond
402,10,3,1,1,2,2,4,gen_cond
403,10,1,2,2,2,0,4,train_cond
404,10,5,2,2,2,0,4,gen_cond
405,10,4,2,1,1,1,4,gen_cond
406,10,3,2,2,2,0,4,gen_cond
407,10,1,1,1,2,2,4,train_cond
408,10,3,1,4,2,0,4,gen_cond
409,10,2,1,4,2,0,4,gen_cond
410,10,2,2,2,2,0,4,gen_cond
411,10,1,2,4,2,0,4,train_cond
412,10,1,1,3,1,3,4,train_cond
413,10,5,2,1,2,2,4,gen_cond
414,10,4,1,2,2,0,4,gen_cond
415,10,5,2,3,1,1,4,gen_cond
416,10,2,2,1,2,2,4,gen_cond
417,10,4,1,1,2,2,4,gen_cond
418,10,2,2,4,2,0,4,gen_cond
419,10,1,1,4,2,0,4,train_cond
420,10,5,1,4,2,0,4,gen_cond
421,10,1,1,2,2,0,4,train_cond
422,10,6,2,3,1,1,4,train_cond
423,10,2,1,1,2,4,4,gen_cond
424,10,6,1,3,1,1,4,train_cond
425,10,2,2,3,1,1,4,gen_cond
426,10,5,1,2,2,0,4,gen_cond
427,10,1,2,1,2,2,4,train_cond
428,10,1,2,3,1,3,4,train_cond
429,10,6,2,2,2,0,4,train_cond
430,10,5,1,1,1,1,4,gen_cond
431,10,6,2,1,2,2,4,train_cond
432,10,4,2,3,1,1,4,gen_cond
433,10,4,1,3,1,1,4,gen_cond
434,10,6,1,4,2,0,4,train_cond
435,10,3,2,4,2,0,4,gen_cond
436,10,5,1,3,1,1,4,gen_cond
437,10,6,1,1,1,3,4,train_cond
438,10,3,2,3,1,1,4,gen_cond
439,10,3,1,2,2,0,4,gen_cond
440,10,2,1,2,2,0,4,gen_cond
441,10,4,1,4,2,0,4,gen_cond
442,10,6,2,4,2,0,4,train_cond
443,11,4,2,1,1,1,4,gen_cond
444,11,3,1,4,2,0,4,gen_cond
445,11,2,2,3,1,1,4,gen_cond
446,11,2,1,4,2,0,4,gen_cond
447,11,5,2,2,2,0,5,gen_cond
448,11,6,2,4,2,0,4,train_cond
449,11,6,1,2,2,0,5,train_cond
450,11,1,2,3,1,1,4,train_cond
451,11,6,1,3,1,1,5,train_cond
452,11,6,2,1,2,4,5,train_cond
453,11,3,1,2,2,0,5,gen_cond
454,11,1,1,2,2,0,4,train_cond
455,11,4,2,3,1,1,5,gen_cond
456,11,5,2,3,1,1,5,gen_cond
457,11,5,1,1,2,2,5,gen_cond
458,11,2,2,4,2,0,5,gen_cond
459,11,4,1,4,2,0,5,gen_cond
460,11,2,1,2,2,0,5,gen_cond
461,11,5,2,4,2,0,5,gen_cond
462,11,1,1,3,1,1,5,train_cond
463,11,3,2,4,2,0,5,gen_cond
464,11,6,2,3,1,1,5,train_cond
465,11,3,2,3,1,1,5,gen_cond
466,11,2,2,2,2,0,5,gen_cond
467,11,1,2,4,2,0,5,train_cond
468,11,1,2,2,2,0,5,train_cond
469,11,2,1,1,1,3,5,gen_cond
470,11,5,2,1,2,2,5,gen_cond
471,11,1,1,1,1,1,5,train_cond
472,11,6,1,1,1,1,5,train_cond
473,11,4,2,2,2,0,5,gen_cond
474,11,4,1,1,2,2,5,gen_cond
475,11,4,1,3,1,1,5,gen_cond
476,11,1,2,1,2,4,5,train_cond
477,11,5,1,4,2,0,5,gen_cond
478,11,4,1,2,2,0,5,gen_cond
479,11,3,1,1,1,3,5,gen_cond
480,11,6,1,4,2,0,5,train_cond
481,11,2,1,3,1,1,5,gen_cond
482,11,1,1,4,2,0,5,train_cond
483,11,3,2,1,1,1,5,gen_cond
484,11,5,1,2,2,0,5,gen_cond
485,11,4,2,4,2,0,5,gen_cond
486,12,2,2,3,1,1,5,gen_cond
487,12,3,1,1,2,4,5,gen_cond
488,12,2,1,3,2,2,5,gen_cond
489,12,2,2,2,2,0,5,gen_cond
490,12,4,2,1,1,3,5,gen_cond
491,12,5,1,3,2,4,5,gen_cond
492,12,3,2,3,1,1,5,gen_cond
493,12,4,2,2,2,0,5,gen_cond
494,12,6,1,2,2,0,5,train_cond
495,12,5,2,4,2,0,5,gen_cond
496,12,1,1,2,2,0,5,train_cond
497,12,4,1,4,2,0,5,gen_cond
498,12,1,2,2,2,0,5,train_cond
499,12,5,2,2,2,0,5,gen_cond
500,12,3,2,2,2,0,5,gen_cond
501,12,5,1,4,2,0,5,gen_cond
502,12,5,1,1,1,1,5,gen_cond
503,12,2,1,4,2,0,5,gen_cond
504,12,3,1,3,1,1,5,gen_cond
505,12,2,1,2,2,0,5,gen_cond
506,12,3,1,4,2,0,5,gen_cond
507,12,2,2,1,1,1,5,gen_cond
508,12,6,2,3,1,1,5,train_cond
509,12,4,2,4,2,0,5,gen_cond
510,12,4,1,2,2,0,5,gen_cond
511,12,1,2,3,1,1,5,train_cond
512,12,6,1,1,1,1,5,train_cond
513,12,1,1,1,1,1,5,train_cond
514,12,1,2,1,1,1,5,train_cond
515,12,2,2,4,2,0,5,gen_cond
516,12,3,1,2,2,0,5,gen_cond
517,12,1,1,3,1,1,5,train_cond
518,12,6,2,2,2,0,5,train_cond
519,12,4,1,1,1,1,5,gen_cond
520,12,5,2,3,1,1,5,gen_cond
521,12,6,2,4,2,0,5,train_cond
522,12,6,2,1,1,1,5,train_cond
523,12,2,1,1,1,1,5,gen_cond
524,12,6,1,3,1,1,5,train_cond
525,12,3,2,1,1,1,5,gen_cond
526,12,6,1,4,2,0,5,train_cond
527,12,4,1,3,1,1,5,gen_cond
528,12,1,2,4,2,0,5,train_cond
529,12,5,2,1,1,1,5,gen_cond
530,13,5,2,3,1,1,5,gen_cond
531,13,4,2,1,1,1,5,gen_cond
532,13,3,1,3,1,1,5,gen_cond
533,13,6,2,4,2,0,5,train_cond
534,13,6,2,3,1,1,6,train_cond
535,13,6,2,1,1,1,6,train_cond
536,13,2,2,3,1,1,5,gen_cond
537,13,1,1,4,2,0,5,train_cond
538,13,4,1,3,1,1,5,gen_cond
539,13,2,1,2,2,0,5,gen_cond
540,13,5,1,3,1,1,5,gen_cond
541,13,4,2,3,1,1,6,gen_cond
542,13,1,2,2,2,0,5,train_cond
543,13,2,1,1,1,1,6,gen_cond
544,13,5,1,4,2,0,6,gen_cond
545,13,4,2,2,2,0,6,gen_cond
546,13,5,1,2,2,0,6,gen_cond
547,13,1,2,3,1,1,6,train_cond
548,13,5,2,4,2,0,6,gen_cond
549,13,6,1,1,1,3,6,train_cond
550,13,5,2,1,1,1,6,gen_cond
551,13,2,2,1,1,1,6,gen_cond
552,13,6,1,4,2,0,6,train_cond
553,13,5,2,2,2,0,6,gen_cond
554,13,4,2,4,2,0,6,gen_cond
555,13,6,1,3,1,1,6,train_cond
556,13,3,2,2,2,0,6,gen_cond
557,13,4,1,4,2,0,6,gen_cond
558,13,4,1,2,2,0,6,gen_cond
559,13,3,1,4,2,0,6,gen_cond
560,13,1,2,1,1,1,6,train_cond
561,13,1,1,1,1,1,6,train_cond
562,13,1,2,4,2,0,6,train_cond
563,13,6,1,2,2,0,6,train_cond
564,13,5,1,1,1,1,6,gen_cond
565,13,3,1,1,1,1,6,gen_cond
566,13,4,1,1,1,1,6,gen_cond
567,13,1,1,3,1,3,6,train_cond
568,13,1,1,2,2,0,6,train_cond
569,13,2,1,3,1,1,6,gen_cond
570,13,2,1,4,2,0,6,gen_cond
571,13,3,2,1,2,2,6,gen_cond
572,13,6,2,2,2,0,6,train_cond
573,13,3,2,4,2,0,6,gen_cond
574,14,2,2,3,1,1,6,gen_cond
575,14,2,1,1,2,2,6,gen_cond
576,14,2,2,2,2,0,6,gen_cond
577,14,1,1,2,2,0,6,train_cond
578,14,1,2,2,2,0,6,train_cond
579,14,3,1,1,2,2,6,gen_cond
580,14,2,1,4,2,0,6,gen_cond
581,14,5,2,2,2,0,6,gen_cond
582,14,6,1,3,1,1,6,train_cond
583,14,6,2,2,2,0,6,train_cond
584,14,5,2,1,2,4,6,gen_cond
585,14,1,2,3,1,1,6,train_cond
586,14,2,1,2,2,0,6,gen_cond
587,14,3,2,4,2,0,6,gen_cond
588,14,4,2,1,1,3,6,gen_cond
589,14,1,1,1,1,3,6,train_cond
590,14,5,2,3,1,1,6,gen_cond
591,14,3,1,2,2,0,6,gen_cond
592,14,5,1,4,2,0,6,gen_cond
593,14,6,2,4,2,0,6,train_cond
594,14,4,1,1,1,1,6,gen_cond
595,14,5,1,3,1,1,6,gen_cond
596,14,6,2,3,1,1,6,train_cond
597,14,3,1,4,2,0,6,gen_cond
598,14,1,1,3,1,1,6,train_cond
599,14,4,2,2,2,0,6,gen_cond
600,14,2,1,3,1,1,6,gen_cond
601,14,5,1,1,1,1,6,gen_cond
602,14,1,1,4,2,0,6,train_cond
603,14,4,2,4,2,0,6,gen_cond
604,14,6,2,1,1,1,6,train_cond
605,14,4,1,2,2,0,6,gen_cond
606,14,6,1,4,2,0,6,train_cond
607,14,2,2,4,2,0,6,gen_cond
608,14,3,2,1,1,1,6,gen_cond
609,14,6,1,1,1,1,6,train_cond
610,14,1,2,4,2,0,6,train_cond
611,14,3,1,3,1,1,6,gen_cond
612,14,3,2,2,2,0,6,gen_cond
613,14,1,2,1,2,4,6,train_cond
614,14,3,2,3,1,1,6,gen_cond
615,14,2,2,1,1,3,6,gen_cond
616,14,5,1,2,2,0,6,gen_cond
617,14,6,1,2,2,0,6,train_cond
618,14,4,1,3,1,1,6,gen_cond
619,14,5,2,4,2,0,6,gen_cond
620,14,4,2,3,1,1,6,gen_cond
621,15,5,2,3,1,1,6,gen_cond
622,15,4,2,3,1,1,6,gen_cond
623,15,6,2,4,2,0,7,train_cond
624,15,3,2,3,1,1,6,gen_cond
625,15,4,2,2,2,0,6,gen_cond
626,15,5,2,1,1,3,6,gen_cond
627,15,1,1,3,1,1,7,train_cond
628,15,2,1,4,2,0,6,gen_cond
629,15,3,2,2,2,0,6,gen_cond
630,15,1,2,4,2,0,7,train_cond
631,15,6,1,3,1,1,7,train_cond
632,15,5,1,3,1,1,6,gen_cond
633,15,4,1,4,2,0,7,gen_cond
634,15,3,2,1,2,4,7,gen_cond
635,15,2,2,3,1,1,7,gen_cond
636,15,5,2,2,2,0,7,gen_cond
637,15,4,1,2,2,0,7,gen_cond
638,15,6,1,4,2,0,7,train_cond
639,15,1,1,4,2,0,7,train_cond
640,15,6,1,2,2,0,7,train_cond
641,15,6,2,1,2,2,7,train_cond
642,15,3,1,2,2,0,7,gen_cond
