trial,block,snr_level,vowel,eval,respside,audibility,cv_fold,role
92,3,1,1,1,1,1,1,train_cond
93,3,6,2,1,2,9,1,train_cond
94,3,1,1,0,2,0,1,train_cond
95,3,4,2,1,2,8,1,gen_cond
96,3,6,1,1,1,7,1,train_cond
97,3,1,2,0,1,6,1,train_cond
98,3,3,1,0,2,3,1,gen_cond
99,3,1,1,0,2,6,1,train_cond
100,3,6,1,1,1,8,1,train_cond
101,3,4,1,1,1,0,1,gen_cond
102,3,3,1,1,1,1,1,gen_cond
103,3,3,2,1,2,0,1,gen_cond
104,3,4,2,1,2,6,1,gen_cond
105,3,3,2,1,2,0,1,gen_cond
106,3,4,2,1,2,7,1,gen_cond
107,3,4,1,0,2,0,1,gen_cond
108,3,5,2,1,2,7,1,gen_cond
109,3,6,2,1,2,8,1,train_cond
110,3,5,1,1,1,4,1,gen_cond
111,3,1,1,0,2,1,1,train_cond
112,3,3,1,1,1,0,1,gen_cond
113,3,4,1,1,1,8,1,gen_cond
114,3,6,1,1,1,9,1,train_cond
115,3,5,1,1,1,10,1,gen_cond
116,3,3,1,1,1,8,1,gen_cond
117,3,5,2,1,2,9,1,gen_cond
118,3,4,2,1,2,7,1,gen_cond
119,3,6,1,1,1,9,1,train_cond
120,3,3,2,0,1,3,1,gen_cond
121,3,2,1,0,2,0,1,gen_cond
122,3,2,1,1,1,0,1,gen_cond
123,3,6,2,1,2,8,1,train_cond
124,3,1,2,0,1,0,1,train_cond
125,3,2,2,1,2,6,1,gen_cond
126,4,6,1,0,1,9,1,train_cond
127,4,2,2,0,2,1,1,gen_cond
128,4,5,1,1,2,2,1,gen_cond
129,4,3,2,1,1,0,1,gen_cond
130,4,6,1,1,2,10,1,train_cond
131,4,5,2,1,1,6,1,gen_cond
132,4,1,1,0,1,5,1,train_cond
133,4,3,2,1,1,5,1,gen_cond
134,4,1,1,0,1,2,1,train_cond
135,4,5,1,1,2,7,1,gen_cond
136,4,4,1,0,1,0,1,gen_cond
137,4,2,1,1,2,2,1,gen_cond
138,4,4,1,0,1,6,1,gen_cond
139,4,1,2,0,2,0,1,train_cond
140,4,5,2,1,1,8,1,gen_cond
141,4,6,1,1,2,9,1,train_cond
142,4,6,2,1,1,7,1,train_cond
143,4,3,1,1,2,7,1,gen_cond
144,4,5,1,1,2,10,1,gen_cond
145,4,4,2,1,1,3,1,gen_cond
146,4,3,1,0,1,0,1,gen_cond
147,4,3,2,0,2,0,1,gen_cond
148,4,6,1,1,2,10,1,train_cond
149,4,6,2,1,1,8,1,train_cond
150,4,5,2,1,1,3,1,gen_cond
151,4,3,2,0,2,0,1,gen_cond
152,4,1,2,1,1,0,1,train_cond
153,4,6,2,1,1,7,1,train_cond
154,4,4,2,1,1,7,1,gen_cond
155,4,3,1,0,1,5,1,gen_cond
156,4,5,1,1,2,8,1,gen_cond
157,4,2,2,1,1,0,1,gen_cond
158,4,1,2,0,2,0,1,train_cond
159,4,2,1,0,1,0,1,gen_cond
160,4,4,1,1,2,6,1,gen_cond
161,4,4,2,1,1,4,1,gen_cond
162,4,2,1,0,1,6,1,gen_cond
163,4,2,2,1,1,1,1,gen_cond
164,4,1,1,0,1,0,1,train_cond
165,4,5,2,1,1,6,1,gen_cond
166,5,6,1,0,2,10,2,train_cond
167,5,6,2,1,2,10,2,train_cond
168,5,1,1,1,1,0,2,train_cond
169,5,2,1,0,2,3,1,gen_cond
170,5,6,1,1,1,10,2,train_cond
171,5,4,1,0,2,0,1,gen_cond
172,5,3,2,1,2,3,1,gen_cond
173,5,5,2,1,2,1,1,gen_cond
174,5,1,1,0,2,1,2,train_cond
175,5,2,1,1,1,0,1,gen_cond
176,5,5,1,1,1,9,1,gen_cond
177,5,1,2,1,2,0,2,train_cond
178,5,4,2,0,1,0,2,gen_cond
179,5,5,2,1,2,7,2,gen_cond
180,5,6,1,1,1,8,2,train_cond
181,5,6,2,1,2,7,2,train_cond
182,5,5,1,1,1,6,2,gen_cond
183,5,3,1,0,2,5,2,gen_cond
184,5,4,1,0,2,3,2,gen_cond
185,5,3,1,1,1,1,2,gen_cond
186,5,4,2,1,2,0,2,gen_cond
187,5,2,1,1,1,0,2,gen_cond
188,5,1,2,0,1,0,2,train_cond
189,5,4,1,0,2,0,2,gen_cond
190,5,4,2,1,2,7,2,gen_cond
191,5,1,2,1,2,3,2,train_cond
192,5,3,1,0,2,2,2,gen_cond
193,5,3,1,1,1,0,2,gen_cond
194,5,2,2,1,2,0,2,gen_cond
195,5,4,2,1,2,5,2,gen_cond
196,5,1,1,1,1,0,2,train_cond
197,5,2,1,0,2,5,2,gen_cond
198,5,6,2,1,2,8,2,train_cond
199,5,2,2,0,1,6,2,gen_cond
200,5,5,2,1,2,7,2,gen_cond
201,5,3,2,0,1,0,2,gen_cond
202,5,5,1,1,1,3,2,gen_cond
203,5,2,2,1,2,1,2,gen_cond
204,5,2,2,1,2,3,2,gen_cond
205,6,5,1,1,1,8,2,gen_cond
206,6,5,1,1,1,1,2,gen_cond
207,6,1,1,0,2,2,2,train_cond
208,6,3,1,1,1,6,2,gen_cond
209,6,4,1,1,1,4,2,gen_cond
210,6,4,2,1,2,2,2,gen_cond
211,6,4,2,1,2,0,2,gen_cond
212,6,3,2,1,2,3,2,gen_cond
213,6,6,2,1,2,6,2,train_cond
214,6,3,2,1,2,3,2,gen_cond
215,6,4,1,1,1,0,2,gen_cond
216,6,3,2,1,2,0,2,gen_cond
217,6,1,1,1,1,5,2,train_cond
218,6,4,1,1,1,7,2,gen_cond
219,6,5,2,1,2,6,2,gen_cond
220,6,2,1,0,2,1,2,gen_cond
221,6,4,2,1,2,2,2,gen_cond
222,6,5,2,1,2,4,2,gen_cond
223,6,2,2,0,1,5,2,gen_cond
224,6,6,1,1,1,10,2,train_cond
225,6,5,1,1,1,10,2,gen_cond
226,6,1,2,0,1,5,2,train_cond
227,6,1,1,0,2,0,2,train_cond
228,6,5,2,1,2,9,2,gen_cond
229,6,6,2,1,2,7,2,train_cond
230,6,2,2,1,2,0,2,gen_cond
231,6,2,2,1,2,0,2,gen_cond
232,6,6,1,1,1,9,2,train_cond
233,6,6,1,1,1,10,2,train_cond
234,6,3,2,1,2,0,2,gen_cond
235,6,4,1,1,1,1,2,gen_cond
236,6,1,1,0,2,0,2,train_cond
237,6,2,2,1,2,2,2,gen_cond
238,6,1,2,1,2,0,2,train_cond
239,6,6,2,1,2,7,2,train_cond
240,6,3,1,1,1,6,2,gen_cond
241,6,1,2,0,1,0,2,train_cond
242,6,5,2,1,2,7,2,gen_cond
243,6,6,2,1,2,8,2,train_cond
244,6,2,1,1,1,0,2,gen_cond
245,6,6,1,1,1,10,2,train_cond
246,6,4,2,1,2,0,2,gen_cond
247,6,3,1,1,1,0,2,gen_cond
248,6,3,1,0,2,1,2,gen_cond
249,7,4,1,1,1,9,2,gen_cond
250,7,1,1,0,2,0,3,train_cond
251,7,6,1,1,1,8,2,train_cond
252,7,3,2,1,2,2,2,gen_cond
253,7,4,1,1,1,6,2,gen_cond
254,7,2,1,0,2,0,2,gen_cond
255,7,4,1,0,2,0,2,gen_cond
256,7,5,2,1,2,8,2,gen_cond
257,7,6,2,1,2,9,3,train_cond
258,7,3,2,1,2,7,2,gen_cond
259,7,1,1,1,1,0,3,train_cond
260,7,4,2,1,2,1,3,gen_cond
261,7,4,2,1,2,5,3,gen_cond
262,7,5,2,1,2,3,3,gen_cond
263,7,1,1,1,1,3,3,train_cond
264,7,5,2,1,2,5,3,gen_cond
265,7,3,1,0,2,0,3,gen_cond
266,7,5,1,1,1,0,3,gen_cond
267,7,3,2,1,2,0,3,gen_cond
268,7,2,2,1,2,2,3,gen_cond
269,7,4,2,1,2,5,3,gen_cond
270,7,6,2,1,2,7,3,train_cond
271,7,6,2,1,2,9,3,train_cond
272,7,1,2,0,1,2,3,train_cond
273,7,2,1,0,2,0,3,gen_cond
274,7,1,1,1,1,0,3,train_cond
275,7,6,1,1,1,9,3,train_cond
276,7,6,2,1,2,8,3,train_cond
277,7,1,2,0,1,0,3,train_cond
278,7,5,1,0,2,0,3,gen_cond
279,7,3,1,1,1,0,3,gen_cond
280,7,4,1,1,1,2,3,gen_cond
281,7,1,2,1,2,0,3,train_cond
282,7,2,1,1,1,0,3,gen_cond
283,7,3,1,1,1,3,3,gen_cond
284,7,5,1,0,2,5,3,gen_cond
285,7,2,2,0,1,2,3,gen_cond
286,7,4,2,0,1,4,3,gen_cond
287,7,6,1,1,1,9,3,train_cond
288,7,2,2,1,2,0,3,gen_cond
289,7,5,1,1,1,3,3,gen_cond
290,7,2,2,1,2,2,3,gen_cond
291,7,1,2,1,2,0,3,train_cond
292,7,2,1,1,1,0,3,gen_cond
293,8,6,1,1,2,8,3,train_cond
294,8,2,1,0,1,1,3,gen_cond
295,8,5,1,1,2,8,3,gen_cond
296,8,1,1,0,1,0,3,train_cond
297,8,4,1,1,2,8,3,gen_cond
298,8,6,1,1,2,10,3,train_cond
299,8,3,2,1,1,0,3,gen_cond
300,8,1,2,1,1,3,3,train_cond
301,8,6,1,1,2,8,3,train_cond
302,8,5,2,0,2,0,3,gen_cond
303,8,2,1,0,1,0,3,gen_cond
304,8,1,2,0,2,3,3,train_cond
305,8,6,1,1,2,10,3,train_cond
306,8,2,2,1,1,0,3,gen_cond
307,8,1,1,1,2,0,3,train_cond
308,8,6,2,1,1,8,3,train_cond
309,8,5,1,0,1,6,3,gen_cond
310,8,5,1,1,2,8,3,gen_cond
311,8,5,1,1,2,5,3,gen_cond
312,8,3,1,1,2,5,3,gen_cond
313,8,3,1,0,1,0,3,gen_cond
314,8,4,2,0,2,0,3,gen_cond
315,8,3,2,0,2,0,3,gen_cond
316,8,1,1,0,1,0,3,train_cond
317,8,6,2,1,1,8,3,train_cond
318,8,2,2,0,2,0,3,gen_cond
319,8,3,2,1,1,0,3,gen_cond
320,8,2,1,0,1,0,3,gen_cond
321,8,2,2,1,1,6,3,gen_cond
322,8,1,1,0,1,3,4,train_cond
323,8,2,2,1,1,3,3,gen_cond
324,8,3,2,1,1,0,3,gen_cond
325,8,3,1,1,2,0,3,gen_cond
326,8,6,2,1,1,8,3,train_cond
327,8,3,1,1,2,1,3,gen_cond
328,8,4,1,1,2,5,3,gen_cond
329,8,4,2,1,1,0,3,gen_cond
330,8,1,2,0,2,5,4,train_cond
331,8,4,1,1,2,3,3,gen_cond
332,8,6,2,1,1,6,3,train_cond
333,8,4,2,1,1,7,3,gen_cond
334,9,5,1,1,2,6,3,gen_cond
335,9,5,2,1,1,5,3,gen_cond
336,9,6,2,0,2,7,3,train_cond
337,9,2,2,1,1,4,3,gen_cond
338,9,2,1,0,1,0,3,gen_cond
339,9,6,1,1,2,8,4,train_cond
340,9,3,2,1,1,1,3,gen_cond
341,9,6,1,1,2,9,4,train_cond
342,9,3,2,1,1,2,3,gen_cond
343,9,1,2,1,1,0,4,train_cond
344,9,4,2,1,1,8,3,gen_cond
345,9,5,1,1,2,8,3,gen_cond
346,9,6,2,1,1,10,4,train_cond
347,9,6,2,1,1,9,4,train_cond
348,9,2,1,0,1,0,3,gen_cond
349,9,4,1,1,2,3,4,gen_cond
350,9,1,1,1,2,0,4,train_cond
351,9,3,2,1,1,0,4,gen_cond
352,9,6,1,1,2,10,4,train_cond
353,9,4,2,1,1,2,4,gen_cond
354,9,5,2,1,1,1,4,gen_cond
355,9,2,1,0,1,3,4,gen_cond
356,9,3,1,0,1,3,4,gen_cond
357,9,4,2,1,1,2,4,gen_cond
358,9,5,2,1,1,4,4,gen_cond
359,9,3,1,0,1,0,4,gen_cond
360,9,2,2,0,2,0,4,gen_cond
361,9,1,1,1,2,0,4,train_cond
362,9,4,1,1,2,7,4,gen_cond
363,9,2,1,0,1,0,4,gen_cond
364,9,6,1,1,2,9,4,train_cond
365,9,1,2,1,1,0,4,train_cond
366,9,1,1,1,2,0,4,train_cond
367,9,3,1,0,1,0,4,gen_cond
368,9,4,2,1,1,5,4,gen_cond
369,9,3,1,0,1,2,4,gen_cond
370,9,2,2,0,2,0,4,gen_cond
371,9,5,1,1,2,0,4,gen_cond
372,9,4,1,0,1,0,4,gen_cond
373,9,6,2,1,1,7,4,train_cond
374,9,2,2,1,1,0,4,gen_cond
375,9,3,2,0,2,0,4,gen_cond
376,9,4,1,0,1,1,4,gen_cond
377,10,6,1,1,1,8,4,train_cond
378,10,5,2,1,2,8,4,gen_cond
379,10,4,1,1,1,7,4,gen_cond
380,10,5,1,1,1,9,4,gen_cond
381,10,5,2,1,2,6,4,gen_cond
382,10,3,1,0,2,0,4,gen_cond
383,10,4,2,0,1,0,4,gen_cond
384,10,6,2,1,2,5,4,train_cond
385,10,4,2,0,1,0,4,gen_cond
386,10,3,2,1,2,0,4,gen_cond
387,10,4,1,0,2,3,4,gen_cond
388,10,5,1,1,1,0,4,gen_cond
389,10,2,1,0,2,4,4,gen_cond
390,10,1,1,1,1,0,4,train_cond
391,10,3,2,1,2,4,4,gen_cond
392,10,1,2,1,2,3,4,train_cond
393,10,1,1,0,2,0,4,train_cond
394,10,5,1,1,1,7,4,gen_cond
395,10,2,2,1,2,4,4,gen_cond
396,10,3,1,1,1,4,4,gen_cond
397,10,2,1,0,2,3,4,gen_cond
398,10,6,2,1,2,8,4,train_cond
399,10,3,1,1,1,0,4,gen_cond
400,10,5,2,1,2,9,4,gen_cond
401,10,4,1,1,1,6,4,gen_cond
402,10,3,2,0,1,4,4,gen_cond
403,10,4,2,1,2,0,4,gen_cond
404,10,1,2,0,1,0,4,train_cond
405,10,1,2,0,1,3,4,train_cond
406,10,1,2,1,2,0,4,train_cond
407,10,6,2,1,2,8,4,train_cond
408,10,4,2,1,2,6,4,gen_cond
409,10,2,2,0,1,0,4,gen_cond
410,10,1,1,0,2,0,4,train_cond
411,10,2,1,1,1,0,4,gen_cond
412,10,6,1,1,1,9,4,train_cond
413,10,6,1,1,1,8,4,train_cond
414,10,5,1,1,1,10,4,gen_cond
415,10,3,1,0,2,0,4,gen_cond
416,10,2,2,0,1,0,4,gen_cond
417,10,3,2,1,2,0,4,gen_cond
418,11,3,1,1,1,2,4,gen_cond
419,11,5,2,1,2,5,4,gen_cond
420,11,3,2,1,2,5,4,gen_cond
421,11,2,2,0,1,6,4,gen_cond
422,11,5,2,1,2,8,4,gen_cond
423,11,1,1,1,1,0,5,train_cond
424,11,3,2,0,1,8,4,gen_cond
425,11,6,1,1,1,10,4,train_cond
426,11,6,2,1,2,8,5,train_cond
427,11,2,1,0,2,0,4,gen_cond
428,11,2,2,0,1,3,4,gen_cond
429,11,4,1,1,1,3,5,gen_cond
430,11,4,2,1,2,5,5,gen_cond
431,11,3,1,1,1,4,5,gen_cond
432,11,3,1,0,2,0,5,gen_cond
433,11,4,1,1,1,0,5,gen_cond
434,11,4,1,0,2,8,5,gen_cond
435,11,1,2,0,1,0,5,train_cond
436,11,2,1,0,2,0,5,gen_cond
437,11,6,1,1,1,10,5,train_cond
438,11,5,1,1,1,7,5,gen_cond
439,12,4,2,1,1,9,5,gen_cond
440,12,6,1,1,2,8,5,train_cond
441,12,4,1,0,1,0,5,gen_cond
442,12,4,1,1,2,1,5,gen_cond
443,12,2,1,0,1,0,5,gen_cond
444,12,1,1,0,1,2,5,train_cond
445,12,4,2,0,2,0,5,gen_cond
446,12,2,2,1,1,1,5,gen_cond
447,12,5,1,1,2,6,5,gen_cond
448,12,2,2,1,1,0,5,gen_cond
449,12,1,1,1,2,2,5,train_cond
450,12,3,1,0,1,0,5,gen_cond
451,12,6,1,1,2,7,5,train_cond
452,12,5,2,1,1,7,5,gen_cond
453,12,2,2,1,1,0,5,gen_cond
454,12,6,2,1,1,0,5,train_cond
455,12,2,2,0,2,7,5,gen_cond
456,12,6,1,1,2,10,5,train_cond
457,12,5,2,1,1,0,5,gen_cond
458,12,6,2,1,1,9,5,train_cond
459,12,1,2,1,1,0,5,train_cond
460,12,4,1,1,2,0,5,gen_cond
461,12,3,2,1,1,0,5,gen_cond
462,12,4,1,1,2,0,5,gen_cond
463,12,5,1,1,2,8,5,gen_cond
464,12,6,2,1,1,9,5,train_cond
465,12,2,1,0,1,0,5,gen_cond
466,12,3,1,1,2,0,5,gen_cond
467,12,5,2,0,2,8,5,gen_cond
468,12,6,1,1,2,9,5,train_cond
469,12,3,1,1,2,6,5,gen_cond
470,12,2,1,0,1,0,5,gen_cond
471,12,3,1,0,1,0,5,gen_cond
472,12,2,1,1,2,0,5,gen_cond
473,12,1,2,1,1,0,5,train_cond
474,12,1,2,0,2,3,5,train_cond
475,12,4,2,1,1,7,5,gen_cond
476,12,3,2,1,1,7,5,gen_cond
477,12,5,2,1,1,7,5,gen_cond
478,12,3,2,1,1,3,5,gen_cond
479,12,6,2,1,1,7,5,train_cond
480,12,1,1,1,2,0,5,train_cond
481,12,5,1,0,1,0,5,gen_cond
482,12,1,1,1,2,0,5,train_cond
483,13,2,1,1,1,5,5,gen_cond
484,13,3,2,1,2,0,5,gen_cond
485,13,4,2,1,2,3,5,gen_cond
486,13,4,1,1,1,7,5,gen_cond
487,13,2,2,1,2,0,5,gen_cond
488,13,2,2,0,1,0,5,gen_cond
489,13,5,1,1,1,0,5,gen_cond
490,13,6,2,1,2,9,5,train_cond
491,13,4,2,1,2,7,5,gen_cond
492,13,6,2,1,2,9,5,train_cond
493,13,2,1,0,2,0,5,gen_cond
494,13,3,1,1,1,7,5,gen_cond
495,13,6,2,1,2,10,5,train_cond
496,13,1,2,1,2,0,5,train_cond
497,13,6,1,1,1,10,5,train_cond
498,13,1,1,1,1,0,5,train_cond
499,13,4,1,0,2,0,5,gen_cond
500,13,6,2,1,2,7,6,train_cond
501,13,1,1,1,1,0,5,train_cond
502,13,2,2,1,2,0,5,gen_cond
503,13,3,2,0,1,0,5,gen_cond
504,13,5,2,0,1,3,5,gen_cond
505,13,4,1,0,2,0,5,gen_cond
506,13,3,2,1,2,4,5,gen_cond
507,13,6,1,1,1,8,6,train_cond
508,13,4,2,1,2,6,5,gen_cond
509,13,2,1,1,1,0,5,gen_cond
510,13,1,1,0,2,0,5,train_cond
511,13,1,2,0,1,4,5,train_cond
512,13,3,2,0,1,3,5,gen_cond
513,13,6,1,1,1,7,6,train_cond
514,13,3,1,0,2,0,6,gen_cond
515,13,5,1,1,1,6,6,gen_cond
516,13,1,2,1,2,6,6,train_cond
517,13,6,1,1,1,9,6,train_cond
518,13,5,1,0,2,0,6,gen_cond
519,13,1,2,0,1,0,6,train_cond
520,13,3,1,0,2,0,6,gen_cond
521,13,1,1,1,1,0,6,train_cond
522,13,4,1,1,1,3,6,gen_cond
523,13,2,2,1,2,1,6,gen_cond
524,13,5,2,1,2,3,6,gen_cond
525,13,4,2,0,1,0,6,gen_cond
526,13,5,1,0,2,2,6,gen_cond
527,13,5,2,1,2,8,6,gen_cond
528,13,2,1,1,1,0,6,gen_cond
529,14,2,2,0,2,2,6,gen_cond
530,14,6,2,1,1,7,6,train_cond
531,14,2,2,0,2,0,6,gen_cond
532,14,6,2,1,1,9,6,train_cond
533,14,5,2,1,1,3,6,gen_cond
534,14,6,1,1,2,10,6,train_cond
535,14,2,2,1,1,0,6,gen_cond
536,14,5,1,1,2,8,6,gen_cond
537,14,2,1,1,2,6,6,gen_cond
538,14,3,1,0,1,0,6,gen_cond
539,14,2,1,0,1,1,6,gen_cond
540,14,1,2,0,2,0,6,train_cond
541,14,1,1,0,1,0,6,train_cond
542,14,4,1,1,2,8,6,gen_cond
543,14,1,2,0,2,0,6,train_cond
544,14,4,2,0,2,0,6,gen_cond
545,14,4,2,1,1,3,6,gen_cond
546,14,2,2,0,2,1,6,gen_cond
547,14,3,1,0,1,0,6,gen_cond
548,14,4,1,1,2,0,6,gen_cond
549,14,3,1,1,2,2,6,gen_cond
550,14,4,1,1,2,6,6,gen_cond
551,14,5,1,1,2,8,6,gen_cond
552,14,5,1,1,2,6,6,gen_cond
553,14,5,2,1,1,5,6,gen_cond
554,14,3,1,0,1,0,6,gen_cond
555,14,3,2,1,1,0,6,gen_cond
556,14,1,1,0,1,7,6,train_cond
557,14,1,2,0,2,0,6,train_cond
558,14,6,1,1,2,6,6,train_cond
559,14,3,2,0,2,0,6,gen_cond
560,14,6,2,1,1,8,6,train_cond
561,14,6,1,1,2,9,6,train_cond
562,14,5,2,1,1,9,6,gen_cond
563,14,3,2,1,1,5,6,gen_cond
564,14,4,2,1,1,3,6,gen_cond
565,14,3,2,1,1,0,6,gen_cond
566,14,2,1,1,2,0,6,gen_cond
567,14,2,1,1,2,5,6,gen_cond
568,14,6,2,1,1,5,6,train_cond
569,14,6,1,1,2,6,6,train_cond
570,14,5,2,1,1,5,6,gen_cond
571,14,4,2,1,1,5,6,gen_cond
572,14,1,2,0,2,0,6,train_cond
573,14,5,1,0,1,0,6,gen_cond
574,14,1,1,1,2,0,6,train_cond
575,15,2,2,1,1,1,6,gen_cond
576,15,6,1,1,2,8,6,train_cond
577,15,1,2,1,1,5,6,train_cond
578,15,1,1,0,1,0,6,train_cond
579,15,1,1,1,2,0,6,train_cond
580,15,6,1,1,2,9,6,train_cond
581,15,4,1,0,1,1,6,gen_cond
582,15,2,1,1,2,1,6,gen_cond
583,15,6,2,1,1,8,7,train_cond
584,15,6,2,1,1,7,7,train_cond
585,15,4,2,1,1,5,6,gen_cond
586,15,5,2,1,1,5,6,gen_cond
587,15,2,1,0,1,0,6,gen_cond
588,15,5,2,1,1,7,6,gen_cond
589,15,3,2,1,1,3,6,gen_cond
590,15,4,1,1,2,1,6,gen_cond
591,15,6,2,1,1,9,7,train_cond
592,15,1,2,1,1,3,6,train_cond
593,15,2,2,0,2,0,6,gen_cond
594,15,2,1,1,2,4,6,gen_cond
595,15,6,1,0,1,1,7,train_cond
596,15,5,1,1,2,4,6,gen_cond
597,15,5,2,1,1,3,6,gen_cond
598,15,4,2,0,2,0,6,gen_cond
599,15,3,2,1,1,0,7,gen_cond
600,15,3,2,1,1,1,7,gen_cond
601,15,5,1,1,2,8,7,gen_cond
602,15,4,2,1,1,1,7,gen_cond
603,15,3,2,1,1,0,7,gen_cond
604,15,4,1,1,2,8,7,gen_cond
605,15,3,1,0,1,0,7,gen_cond
606,15,5,1,1,2,7,7,gen_cond
607,15,2,2,0,2,0,7,gen_cond
608,15,2,2,0,2,0,7,gen_cond
609,15,3,1,0,1,0,7,gen_cond
610,15,1,2,1,1,0,7,train_cond
611,15,4,1,1,2,0,7,gen_cond
612,15,1,2,1,1,0,7,train_cond
613,15,3,1,1,2,2,7,gen_cond
614,15,5,1,1,2,2,7,gen_cond
615,15,4,2,1,1,5,7,gen_cond
616,15,3,1,1,2,6,7,gen_cond
617,15,1,1,0,1,1,7,train_cond
618,15,6,1,1,2,8,7,train_cond
619,16,1,1,1,2,5,7,train_cond
620,16,1,1,0,1,0,7,train_cond
621,16,3,2,1,1,1,7,gen_cond
622,16,2,1,0,1,0,7,gen_cond
623,16,4,2,1,1,1,7,gen_cond
624,16,1,1,1,2,0,7,train_cond
625,16,4,1,1,2,7,7,gen_cond
626,16,3,2,0,2,7,7,gen_cond
627,16,1,2,1,1,0,7,train_cond
628,16,1,2,0,2,0,7,train_cond
629,16,6,1,1,2,7,7,train_cond
630,16,1,2,1,1,0,7,train_cond
631,16,5,1,1,2,7,7,gen_cond
632,16,5,2,1,1,8,7,gen_cond
633,16,6,2,1,1,7,7,train_cond
634,16,3,1,1,2,8,7,gen_cond
635,16,6,1,1,2,10,7,train_cond
636,16,3,2,1,1,1,7,gen_cond
637,16,2,2,0,2,2,7,gen_cond
638,16,5,2,1,1,8,7,gen_cond
639,16,1,2,1,1,1,7,train_cond
640,16,2,2,0,2,0,7,gen_cond
641,16,5,1,1,2,9,7,gen_cond
642,16,4,2,0,2,2,7,gen_cond
