trial,block,snr_level,vowel,questtype,respside,response,cv_fold,role
79,2,6,2,1,1,1,0,train_cond
80,2,2,2,4,2,0,0,gen_cond
81,2,3,1,2,2,0,0,gen_cond
82,2,6,1,3,1,3,1,train_cond
83,2,4,2,1,1,1,0,gen_cond
84,3,1,1,3,2,2,1,train_cond
85,3,1,1,4,2,0,1,train_cond
86,3,6,2,2,2,0,1,train_cond
87,3,6,1,1,1,1,1,train_cond
88,3,6,1,4,2,0,1,train_cond
89,3,5,2,3,2,2,0,gen_cond
90,3,5,2,2,2,0,0,gen_cond
91,3,2,2,1,2,2,0,gen_cond
92,3,5,1,1,2,2,1,gen_cond
93,3,5,2,1,2,2,1,gen_cond
94,3,5,2,4,2,0,1,gen_cond
95,3,2,2,3,2,2,1,gen_cond
96,3,3,2,4,2,0,1,gen_cond
97,3,1,2,3,1,3,1,train_cond
98,3,1,1,1,2,4,1,train_cond
99,3,2,1,3,2,2,1,gen_cond
100,3,1,2,2,2,0,1,train_cond
101,3,3,1,4,2,0,1,gen_cond
102,3,5,1,4,2,0,1,gen_cond
103,3,4,2,2,2,0,1,gen_cond
104,3,1,2,4,2,0,1,train_cond
105,3,2,1,4,2,0,1,gen_cond
106,3,4,1,1,1,1,1,gen_cond
107,3,2,2,2,2,0,1,gen_cond
108,3,3,1,1,2,2,1,gen_cond
109,3,3,2,3,2,4,1,gen_cond
110,3,2,1,2,2,0,1,gen_cond
111,3,1,1,2,2,0,1,train_cond
112,3,3,1,2,2,0,1,gen_cond
113,3,4,1,4,2,0,1,gen_cond
114,3,6,2,3,1,3,1,train_cond
115,3,4,1,2,2,0,1,gen_cond
116,3,3,1,3,2,2,1,gen_cond
117,3,4,1,3,2,2,1,gen_cond
118,3,1,2,1,1,1,1,train_cond
119,3,2,2,4,2,0,1,gen_cond
120,3,4,2,1,2,4,1,gen_cond
121,3,4,2,3,2,2,1,gen_cond
122,3,6,2,1,2,2,1,train_cond
123,3,5,1,3,2,2,1,gen_cond
124,3,5,1,2,2,0,1,gen_cond
125,4,1,1,2,2,0,1,train_cond
126,4,1,2,1,1,3,1,train_cond
127,4,3,1,4,2,0,1,gen_cond
128,4,6,1,3,2,2,1,train_cond
129,4,3,2,4,2,0,1,gen_cond
130,4,2,1,3,1,1,1,gen_cond
131,4,2,2,1,1,1,1,gen_cond
132,4,1,1,1,1,3,1,train_cond
133,4,2,2,2,2,0,1,gen_cond
134,4,6,1,4,2,0,1,train_cond
135,4,3,2,3,2,2,1,gen_cond
136,4,1,2,2,2,0,1,train_cond
137,4,1,2,3,1,1,1,train_cond
138,4,5,1,2,2,0,1,gen_cond
139,4,5,1,1,1,3,1,gen_cond
140,4,6,1,2,2,0,1,train_cond
141,4,4,1,4,2,0,1,gen_cond
142,4,4,1,2,2,0,1,gen_cond
143,4,4,2,3,1,1,1,gen_cond
144,4,5,2,1,2,2,1,gen_cond
145,4,3,2,1,1,1,1,gen_cond
146,4,4,2,4,2,0,1,gen_cond
147,4,2,1,1,2,4,1,gen_cond
148,4,5,2,3,2,2,1,gen_cond
149,4,5,2,2,2,0,1,gen_cond
150,4,5,2,4,2,0,1,gen_cond
151,4,2,2,3,2,2,1,gen_cond
152,4,6,2,2,2,0,1,train_cond
153,4,3,2,2,2,0,1,gen_cond
154,4,2,1,4,2,0,1,gen_cond
155,4,4,2,2,2,0,1,gen_cond
156,4,3,1,3,2,4,1,gen_cond
157,4,1,1,4,2,0,1,train_cond
158,5,2,2,1,2,2,1,gen_cond
159,5,1,2,2,2,0,1,train_cond
160,5,4,1,1,1,1,1,gen_cond
161,5,2,1,4,2,0,1,gen_cond
162,5,4,1,4,2,0,1,gen_cond
163,5,5,2,3,2,2,1,gen_cond
164,5,5,2,1,2,2,1,gen_cond
165,5,5,2,2,2,0,1,gen_cond
166,5,6,2,1,1,1,1,train_cond
167,5,6,2,3,2,2,1,train_cond
168,5,1,1,2,2,0,2,train_cond
169,5,5,1,1,1,1,1,gen_cond
170,5,6,1,1,1,1,1,train_cond
171,5,4,1,3,2,2,1,gen_cond
172,5,2,1,3,2,2,2,gen_cond
173,5,1,1,1,1,1,2,train_cond
174,5,1,2,3,2,2,2,train_cond
175,5,2,2,2,2,0,2,gen_cond
176,5,3,2,1,2,2,2,gen_cond
177,5,5,1,2,2,0,2,gen_cond
178,5,4,2,1,1,3,2,gen_cond
179,5,4,2,2,2,0,2,gen_cond
180,5,3,1,2,2,0,2,gen_cond
181,5,1,2,1,2,2,2,train_cond
182,5,2,2,3,1,3,2,gen_cond
183,5,1,2,4,2,0,2,train_cond
184,5,3,1,1,1,3,2,gen_cond
185,5,1,1,4,2,0,2,train_cond
186,5,2,1,1,1,1,2,gen_cond
187,5,2,1,2,2,0,2,gen_cond
188,5,3,1,3,2,4,2,gen_cond
189,5,3,1,4,2,0,2,gen_cond
190,5,3,2,4,2,0,2,gen_cond
191,5,6,2,4,2,0,1,train_cond
192,5,6,2,2,2,0,2,train_cond
193,5,4,2,4,2,0,2,gen_cond
194,5,1,1,3,2,2,2,train_cond
195,5,2,2,4,2,0,2,gen_cond
196,5,5,1,4,2,0,2,gen_cond
197,5,4,2,3,1,3,2,gen_cond
198,5,5,2,4,2,0,2,gen_cond
199,6,6,2,1,2,4,2,train_cond
200,6,3,2,2,2,0,2,gen_cond
201,6,6,2,3,1,3,2,train_cond
202,6,5,1,3,2,2,2,gen_cond
203,6,5,1,4,2,0,2,gen_cond
204,6,6,1,2,2,0,2,train_cond
205,6,2,2,1,1,1,2,gen_cond
206,6,2,1,4,2,0,2,gen_cond
207,6,4,1,2,2,0,2,gen_cond
208,6,5,2,3,2,4,2,gen_cond
209,6,2,2,4,2,0,2,gen_cond
210,6,2,2,3,2,2,2,gen_cond
211,6,4,2,1,1,3,2,gen_cond
212,6,4,1,1,2,2,2,gen_cond
213,6,5,1,1,2,2,2,gen_cond
214,6,1,2,4,2,0,2,train_cond
215,6,2,2,2,2,0,2,gen_cond
216,6,6,1,3,2,2,2,train_cond
217,6,2,1,1,1,1,2,gen_cond
218,6,3,1,2,2,0,2,gen_cond
219,6,3,2,3,2,2,2,gen_cond
220,6,5,2,1,1,1,2,gen_cond
221,6,4,1,4,2,0,2,gen_cond
222,6,1,1,1,1,1,2,train_cond
223,6,1,1,4,2,0,2,train_cond
224,6,1,1,3,1,3,2,train_cond
225,6,1,2,2,2,0,2,train_cond
226,6,6,1,1,2,2,2,train_cond
227,6,4,2,2,2,0,2,gen_cond
228,6,3,2,4,2,0,2,gen_cond
229,6,1,2,3,2,2,2,train_cond
230,6,6,1,4,2,0,2,train_cond
231,6,5,2,4,2,0,2,gen_cond
232,6,4,1,3,2,2,2,gen_cond
233,6,2,1,2,2,0,2,gen_cond
234,6,5,2,2,2,0,2,gen_cond
235,6,3,1,4,2,0,2,gen_cond
236,6,4,2,4,2,0,2,gen_cond
237,6,3,2,1,2,2,2,gen_cond
238,6,6,2,2,2,0,2,train_cond
239,6,2,1,3,2,2,2,gen_cond
240,7,1,1,2,2,0,2,train_cond
241,7,1,1,1,1,1,2,train_cond
242,7,1,2,2,2,0,3,train_cond
243,7,5,1,3,2,2,2,gen_cond
244,7,3,1,4,2,0,2,gen_cond
245,7,3,2,1,2,4,2,gen_cond
246,7,5,1,2,2,0,2,gen_cond
247,7,5,2,2,2,0,2,gen_cond
248,7,4,1,1,2,2,2,gen_cond
249,7,4,1,2,2,0,2,gen_cond
250,7,4,1,4,2,0,2,gen_cond
251,7,2,2,4,2,0,2,gen_cond
252,7,5,2,4,2,0,2,gen_cond
253,7,3,1,3,2,4,3,gen_cond
254,7,6,2,2,2,0,2,train_cond
255,7,2,1,1,2,4,3,gen_cond
256,7,5,2,3,2,4,3,gen_cond
257,7,2,1,4,2,0,3,gen_cond
258,7,6,1,3,1,3,2,train_cond
259,7,4,2,4,2,0,3,gen_cond
260,7,6,2,4,2,0,2,train_cond
261,7,5,1,1,1,1,3,gen_cond
262,7,4,2,1,1,3,3,gen_cond
263,7,5,1,4,2,0,3,gen_cond
264,7,2,1,3,2,4,3,gen_cond
265,7,1,1,4,2,0,3,train_cond
266,7,2,2,1,2,4,3,gen_cond
267,7,6,1,2,2,0,2,train_cond
268,7,6,1,4,2,0,2,train_cond
269,7,1,1,3,2,2,3,train_cond
270,7,3,2,2,2,0,3,gen_cond
271,7,6,2,3,2,2,2,train_cond
272,7,4,2,2,2,0,3,gen_cond
273,7,6,2,1,2,2,3,train_cond
274,7,3,2,3,2,4,3,gen_cond
275,7,2,2,3,2,4,3,gen_cond
276,7,3,1,1,2,2,3,gen_cond
277,7,1,2,3,2,2,3,train_cond
278,7,3,2,4,2,0,3,gen_cond
279,7,1,2,1,2,2,3,train_cond
280,7,2,2,2,2,0,3,gen_cond
281,7,6,1,1,1,1,3,train_cond
282,7,4,2,3,1,1,3,gen_cond
283,7,5,2,1,1,1,3,gen_cond
284,7,4,1,3,2,2,3,gen_cond
285,8,3,1,4,2,0,3,gen_cond
286,8,3,1,3,1,1,3,gen_cond
287,8,5,2,3,1,1,3,gen_cond
288,8,4,1,1,2,2,3,gen_cond
289,8,2,2,4,2,0,3,gen_cond
290,8,2,1,1,1,1,3,gen_cond
291,8,5,1,1,1,1,3,gen_cond
292,8,5,2,4,2,0,3,gen_cond
293,8,4,2,2,2,0,3,gen_cond
294,8,5,2,1,2,2,3,gen_cond
295,8,6,2,4,2,0,3,train_cond
296,8,2,1,4,2,0,3,gen_cond
297,8,1,1,1,1,1,3,train_cond
298,8,5,2,2,2,0,3,gen_cond
299,8,3,1,1,1,1,3,gen_cond
300,8,6,1,2,2,0,3,train_cond
301,8,2,2,3,2,2,3,gen_cond
302,8,6,2,1,1,1,3,train_cond
303,8,2,2,1,1,3,3,gen_cond
304,8,6,1,3,2,2,3,train_cond
305,8,2,1,3,1,3,3,gen_cond
306,8,4,2,1,1,3,3,gen_cond
307,8,3,2,4,2,0,3,gen_cond
308,8,4,1,3,2,2,3,gen_cond
309,8,2,1,2,2,0,3,gen_cond
310,8,3,2,2,2,0,3,gen_cond
311,8,4,2,3,1,3,3,gen_cond
312,8,1,1,3,1,3,3,train_cond
313,8,3,2,1,1,3,3,gen_cond
314,8,5,1,4,2,0,3,gen_cond
315,8,1,1,2,2,0,3,train_cond
316,8,5,1,3,2,2,3,gen_cond
317,8,4,1,4,2,0,3,gen_cond
318,8,4,2,4,2,0,3,gen_cond
319,8,3,1,2,2,0,3,gen_cond
320,8,1,2,3,2,2,3,train_cond
321,8,6,2,3,1,3,3,train_cond
322,8,1,2,1,1,3,3,train_cond
323,8,6,1,1,2,2,3,train_cond
324,8,5,1,2,2,0,3,gen_cond
325,8,1,2,2,2,0,3,train_cond
326,9,4,2,4,2,0,3,gen_cond
327,9,3,1,1,2,4,3,gen_cond
328,9,5,1,3,1,1,3,gen_cond
329,9,6,2,3,2,2,3,train_cond
330,9,2,2,1,2,2,3,gen_cond
331,9,6,2,4,2,0,3,train_cond
332,9,6,2,2,2,0,3,train_cond
333,9,6,1,2,2,0,3,train_cond
334,9,3,2,4,2,0,3,gen_cond
335,9,4,2,2,2,0,3,gen_cond
336,9,6,2,1,1,1,3,train_cond
337,9,4,1,4,2,0,3,gen_cond
338,9,3,2,1,2,4,3,gen_cond
339,9,1,2,4,2,0,3,train_cond
340,9,2,2,4,2,0,4,gen_cond
341,9,3,1,4,2,0,4,gen_cond
342,9,1,2,1,1,3,3,train_cond
343,9,2,1,1,2,4,4,gen_cond
344,9,6,1,1,1,1,4,train_cond
345,9,4,1,2,2,0,4,gen_cond
346,9,2,1,3,2,2,4,gen_cond
347,9,1,1,4,2,0,3,train_cond
348,9,4,1,3,2,2,4,gen_cond
349,9,2,1,4,2,0,4,gen_cond
350,9,4,2,1,2,4,4,gen_cond
351,9,5,2,4,2,0,4,gen_cond
352,9,1,1,3,2,4,3,train_cond
353,9,4,2,3,2,4,4,gen_cond
354,9,3,2,2,2,0,4,gen_cond
355,9,2,2,3,2,4,4,gen_cond
356,9,2,1,2,2,0,4,gen_cond
357,9,1,1,1,1,1,4,train_cond
358,9,2,2,2,2,0,4,gen_cond
359,9,6,1,3,2,2,4,train_cond
360,9,1,2,2,2,0,4,train_cond
361,9,1,1,2,2,0,4,train_cond
362,9,5,2,3,2,2,4,gen_cond
363,9,5,2,2,2,0,4,gen_cond
364,9,1,2,3,2,2,4,train_cond
365,9,5,1,4,2,0,4,gen_cond
366,9,6,1,4,2,0,4,train_cond
367,9,5,2,1,2,4,4,gen_cond
368,9,3,2,3,1,3,4,gen_cond
369,10,5,2,3,2,2,4,gen_cond
370,10,6,2,2,2,0,4,train_cond
371,10,4,2,1,1,3,4,gen_cond
372,10,6,2,4,2,0,4,train_cond
373,10,5,1,3,2,2,4,gen_cond
374,10,3,2,4,2,0,4,gen_cond
375,10,6,2,3,2,2,4,train_cond
376,10,5,2,4,2,0,4,gen_cond
377,10,3,1,3,2,2,4,gen_cond
378,10,4,1,1,2,2,4,gen_cond
379,10,3,1,1,2,2,4,gen_cond
380,10,4,2,4,2,0,4,gen_cond
381,10,2,2,2,2,0,4,gen_cond
382,10,2,1,3,2,2,4,gen_cond
383,10,1,2,4,2,0,4,train_cond
384,10,6,1,4,2,0,4,train_cond
385,10,4,2,3,2,2,4,gen_cond
386,10,1,2,2,2,0,4,train_cond
387,10,1,1,2,2,0,4,train_cond
388,10,6,1,3,2,2,4,train_cond
389,10,2,2,1,2,4,4,gen_cond
390,10,6,1,2,2,0,4,train_cond
391,10,4,2,2,2,0,4,gen_cond
392,10,3,1,4,2,0,4,gen_cond
393,10,2,1,1,1,1,4,gen_cond
394,10,4,1,3,2,2,4,gen_cond
395,10,1,2,3,2,2,4,train_cond
396,10,5,1,2,2,0,4,gen_cond
397,10,6,2,1,1,3,4,train_cond
398,10,3,2,3,2,2,4,gen_cond
399,10,5,2,1,1,3,4,gen_cond
400,10,6,1,1,2,4,4,train_cond
401,10,2,2,4,2,0,4,gen_cond
402,10,3,2,1,1,1,4,gen_cond
403,10,5,1,1,2,2,4,gen_cond
404,10,3,2,2,2,0,4,gen_cond
405,10,1,2,1,2,2,4,train_cond
406,10,3,1,2,2,0,4,gen_cond
407,10,2,1,2,2,0,4,gen_cond
408,10,2,1,4,2,0,4,gen_cond
409,10,4,1,2,2,0,4,gen_cond
410,10,1,1,3,2,2,4,train_cond
411,10,1,1,1,1,1,4,train_cond
412,10,5,1,4,2,0,4,gen_cond
413,10,5,2,2,2,0,4,gen_cond
414,10,4,1,4,2,0,4,gen_cond
415,10,2,2,3,2,2,4,gen_cond
416,11,4,1,3,2,2,4,gen_cond
417,11,5,1,1,1,3,4,gen_cond
418,11,6,2,2,2,0,4,train_cond
419,11,3,1,4,2,0,4,gen_cond
420,11,2,1,1,1,3,4,gen_cond
421,11,3,1,3,2,2,4,gen_cond
422,11,1,2,3,2,2,4,train_cond
423,11,3,2,4,2,0,5,gen_cond
424,11,1,2,4,2,0,4,train_cond
425,11,1,2,1,2,2,4,train_cond
426,11,2,2,4,2,0,5,gen_cond
427,11,2,1,4,2,0,5,gen_cond
428,11,5,1,2,2,0,5,gen_cond
429,11,4,1,2,2,0,5,gen_cond
430,11,3,2,2,2,0,5,gen_cond
431,11,3,1,1,2,2,5,gen_cond
432,11,5,1,4,2,0,5,gen_cond
433,11,1,2,2,2,0,4,train_cond
434,11,4,1,1,1,1,5,gen_cond
435,11,5,2,4,2,0,5,gen_cond
436,11,4,2,2,2,0,5,gen_cond
437,11,3,1,2,2,0,5,gen_cond
438,11,5,2,3,2,2,5,gen_cond
439,11,1,1,3,2,2,5,train_cond
440,11,2,2,2,2,0,5,gen_cond
441,11,4,1,4,2,0,5,gen_cond
442,11,2,1,2,2,0,5,gen_cond
443,11,1,1,4,2,0,5,train_cond
444,11,4,2,1,1,1,5,gen_cond
445,11,1,1,1,2,2,5,train_cond
446,11,3,2,1,2,2,5,gen_cond
447,11,4,2,3,2,2,5,gen_cond
448,11,2,2,1,1,3,5,gen_cond
449,11,6,2,1,1,3,4,train_cond
450,11,6,1,1,1,3,5,train_cond
451,11,2,1,3,2,2,5,gen_cond
452,11,5,2,2,2,0,5,gen_cond
453,11,1,1,2,2,0,5,train_cond
454,11,6,1,3,2,2,5,train_cond
455,11,6,2,3,2,2,5,train_cond
456,11,5,2,1,2,2,5,gen_cond
457,11,3,2,3,2,2,5,gen_cond
458,11,4,2,4,2,0,5,gen_cond
459,11,6,2,4,2,0,5,train_cond
460,11,6,1,4,2,0,5,train_cond
461,11,6,1,2,2,0,5,train_cond
462,11,2,2,3,2,2,5,gen_cond
463,12,4,2,3,2,2,5,gen_cond
464,12,6,2,3,2,2,5,train_cond
465,12,3,1,2,2,0,5,gen_cond
466,12,2,1,3,2,2,5,gen_cond
467,12,5,2,4,2,0,5,gen_cond
468,12,1,2,3,2,2,5,train_cond
469,12,2,2,4,2,0,5,gen_cond
470,12,5,1,4,2,0,5,gen_cond
471,12,3,2,1,1,1,5,gen_cond
472,12,2,2,3,2,2,5,gen_cond
473,12,2,2,1,2,4,5,gen_cond
474,12,5,2,2,2,0,5,gen_cond
475,12,4,2,2,2,0,5,gen_cond
476,12,1,1,4,2,0,5,train_cond
477,12,5,2,1,2,2,5,gen_cond
478,12,1,1,3,2,2,5,train_cond
479,12,6,2,2,2,0,5,train_cond
480,12,4,1,4,2,0,5,gen_cond
481,12,2,2,2,2,0,5,gen_cond
482,12,1,2,2,2,0,5,train_cond
483,12,1,1,2,2,0,5,train_cond
484,12,2,1,2,2,0,5,gen_cond
485,12,6,1,1,1,3,5,train_cond
486,12,4,2,4,2,0,5,gen_cond
487,12,3,2,4,2,0,5,gen_cond
488,12,1,1,1,2,4,5,train_cond
489,12,4,2,1,2,2,5,gen_cond
490,12,4,1,3,1,3,5,gen_cond
491,12,1,2,4,2,0,5,train_cond
492,12,3,2,2,2,0,5,gen_cond
493,12,3,1,3,1,3,5,gen_cond
494,12,2,1,4,2,0,5,gen_cond
495,12,6,2,1,2,4,5,train_cond
496,12,6,2,4,2,0,5,train_cond
497,12,6,1,3,1,1,5,train_cond
498,12,3,2,3,1,3,5,gen_cond
499,12,6,1,4,2,0,5,train_cond
500,12,6,1,2,2,0,6,train_cond
501,12,5,2,3,2,2,5,gen_cond
502,12,5,1,2,2,0,5,gen_cond
503,12,1,2,1,2,4,5,train_cond
504,12,4,1,2,2,0,5,gen_cond
505,13,5,1,1,2,4,5,gen_cond
506,13,5,1,2,2,0,5,gen_cond
507,13,4,2,1,1,1,5,gen_cond
508,13,2,2,1,1,1,5,gen_cond
509,13,4,1,2,2,0,6,gen_cond
510,13,6,2,3,2,2,6,train_cond
511,13,2,2,3,2,2,6,gen_cond
512,13,1,1,2,2,0,5,train_cond
513,13,2,1,1,2,4,6,gen_cond
514,13,3,2,1,1,3,6,gen_cond
515,13,2,1,2,2,0,6,gen_cond
516,13,6,2,1,2,4,6,train_cond
517,13,4,1,4,2,0,6,gen_cond
518,13,6,1,4,2,0,6,train_cond
519,13,1,2,2,2,0,5,train_cond
520,13,5,2,3,2,2,6,gen_cond
521,13,3,1,3,2,2,6,gen_cond
522,13,4,2,2,2,0,6,gen_cond
523,13,2,2,4,2,0,6,gen_cond
524,13,6,1,2,2,0,6,train_cond
525,13,1,2,3,2,2,5,train_cond
526,13,3,1,1,2,2,6,gen_cond
527,13,5,2,2,2,0,6,gen_cond
528,13,2,2,2,2,0,6,gen_cond
529,13,5,2,4,2,0,6,gen_cond
530,13,4,2,4,2,0,6,gen_cond
531,13,5,2,1,1,3,6,gen_cond
532,13,5,1,3,2,2,6,gen_cond
533,13,6,2,4,2,0,6,train_cond
534,13,3,2,2,2,0,6,gen_cond
535,13,1,2,4,2,0,6,train_cond
536,13,4,2,3,2,2,6,gen_cond
537,13,1,1,4,2,0,6,train_cond
538,13,3,1,4,2,0,6,gen_cond
539,13,6,1,1,2,2,6,train_cond
540,13,1,1,3,2,2,6,train_cond
541,13,2,1,4,2,0,6,gen_cond
542,13,3,2,4,2,0,6,gen_cond
543,13,2,1,3,2,2,6,gen_cond
544,13,4,1,1,1,3,6,gen_cond
545,13,3,1,2,2,0,6,gen_cond
546,13,4,1,3,1,1,6,gen_cond
547,13,3,2,3,1,1,6,gen_cond
548,13,1,1,1,1,3,6,train_cond
549,13,6,1,3,2,2,6,train_cond
550,13,5,1,4,2,0,6,gen_cond
551,13,6,2,2,2,0,6,train_cond
552,14,6,1,1,2,2,6,train_cond
553,14,2,2,4,2,0,6,gen_cond
554,14,4,2,2,2,0,6,gen_cond
555,14,2,2,3,2,2,6,gen_cond
556,14,3,2,3,2,2,6,gen_cond
557,14,3,2,4,2,0,6,gen_cond
558,14,2,1,2,2,0,6,gen_cond
559,14,6,1,2,2,0,6,train_cond
560,14,1,2,2,2,0,6,train_cond
561,14,1,2,3,2,2,6,train_cond
562,14,4,1,1,2,4,6,gen_cond
563,14,5,1,2,2,0,6,gen_cond
564,14,1,1,4,2,0,6,train_cond
565,14,6,2,1,1,1,6,train_cond
566,14,1,1,1,1,1,6,train_cond
567,14,5,2,4,2,0,6,gen_cond
568,14,4,2,3,2,2,6,gen_cond
569,14,2,1,1,1,1,6,gen_cond
570,14,1,2,4,2,0,6,train_cond
571,14,5,2,2,2,0,6,gen_cond
572,14,4,2,4,2,0,6,gen_cond
573,14,4,1,3,2,2,6,gen_cond
574,14,3,2,2,2,0,6,gen_cond
575,14,6,1,4,2,0,6,train_cond
576,14,3,1,2,2,0,6,gen_cond
577,14,4,1,2,2,0,6,gen_cond
578,14,1,1,2,2,0,6,train_cond
579,14,4,1,4,2,0,6,gen_cond
580,14,5,1,4,2,0,6,gen_cond
581,14,2,2,2,2,0,6,gen_cond
582,14,6,2,2,2,0,7,train_cond
583,14,2,1,3,2,4,6,gen_cond
584,14,5,1,1,2,2,6,gen_cond
585,14,1,2,1,1,3,6,train_cond
586,14,5,1,3,2,2,6,gen_cond
587,14,4,2,1,1,3,6,gen_cond
588,14,1,1,3,2,2,6,train_cond
589,14,6,2,3,2,2,7,train_cond
590,14,5,2,1,2,2,6,gen_cond
591,14,2,1,4,2,0,6,gen_cond
592,14,3,2,1,2,4,6,gen_cond
593,14,3,1,4,2,0,6,gen_cond
594,15,1,1,1,1,1,6,train_cond
595,15,2,1,3,2,2,7,gen_cond
596,15,3,2,2,2,0,7,gen_cond
597,15,1,1,3,2,2,6,train_cond
598,15,5,1,3,2,2,7,gen_cond
599,15,1,2,1,2,2,6,train_cond
600,15,2,1,2,2,0,7,gen_cond
601,15,1,1,2,2,0,7,train_cond
602,15,4,1,1,2,2,7,gen_cond
603,15,6,1,1,1,3,7,train_cond
604,15,2,2,3,2,2,7,gen_cond
605,15,3,1,1,1,1,7,gen_cond
606,15,5,1,1,2,4,7,gen_cond
607,15,4,2,1,2,2,7,gen_cond
608,15,4,2,4,2,0,7,gen_cond
609,15,6,2,3,2,2,7,train_cond
610,15,1,2,3,2,2,7,train_cond
611,15,6,2,4,2,0,7,train_cond
612,15,5,2,1,1,1,7,gen_cond
613,15,4,1,2,2,0,7,gen_cond
614,15,3,2,1,2,2,7,gen_cond
615,15,3,1,4,2,0,7,gen_cond
616,15,3,2,4,2,0,7,gen_cond
617,15,5,2,4,2,0,7,gen_cond
618,15,1,1,4,2,0,7,train_cond
619,15,5,2,2,2,0,7,gen_cond
620,15,4,1,4,2,0,7,gen_cond
621,15,6,1,4,2,0,7,train_cond
622,15,2,2,1,1,3,7,gen_cond
623,15,6,1,2,2,0,7,train_cond
624,15,2,1,4,2,0,7,gen_cond
625,15,3,1,3,2,2,7,gen_cond
626,15,3,2,3,2,2,7,gen_cond
627,15,4,2,2,2,0,7,gen_cond
628,15,5,1,4,2,0,7,gen_cond
629,15,5,1,2,2,0,7,gen_cond
630,15,6,1,3,2,2,7,train_cond
631,15,2,2,4,2,0,7,gen_cond
632,15,4,1,3,2,2,7,gen_cond
633,15,1,2,2,2,0,7,train_cond
634,15,6,2,2,2,0,7,train_cond
635,15,5,2,3,2,4,7,gen_cond
636,15,2,2,2,2,0,7,gen_cond
637,15,2,1,1,1,1,7,gen_cond
638,15,1,2,4,2,0,7,train_cond
639,16,4,2,1,1,3,7,gen_cond
640,16,1,1,4,2,0,7,train_cond
641,16,4,1,1,2,2,7,gen_cond
642,16,1,1,1,1,1,7,train_cond
