trial,block,snr_level,vowel,eval,respside,audibility,cv_fold,role
204,6,2,1,1,1,1,2,gen_cond
205,6,6,2,1,2,7,2,train_cond
206,6,6,1,1,1,9,2,train_cond
207,6,4,2,1,2,5,2,gen_cond
208,6,4,2,1,2,5,2,gen_cond
209,6,3,2,1,2,3,2,gen_cond
210,6,4,2,1,2,5,2,gen_cond
211,6,2,2,0,1,0,2,gen_cond
212,6,2,2,0,1,0,2,gen_cond
213,6,4,1,0,2,0,2,gen_cond
214,6,1,2,0,1,0,2,train_cond
215,6,6,2,1,2,8,2,train_cond
216,6,3,1,1,1,0,2,gen_cond
217,6,5,1,1,1,6,2,gen_cond
218,6,5,1,1,1,6,2,gen_cond
219,6,6,2,1,2,6,2,train_cond
220,6,5,1,1,1,7,2,gen_cond
221,6,6,1,1,1,7,2,train_cond
222,6,2,1,1,1,5,2,gen_cond
223,6,3,1,0,2,0,2,gen_cond
224,6,4,1,0,2,0,2,gen_cond
225,6,1,2,0,1,0,2,train_cond
226,6,2,1,0,2,0,2,gen_cond
227,6,6,2,1,2,7,2,train_cond
228,6,2,1,1,1,1,2,gen_cond
229,6,3,1,0,2,0,2,gen_cond
230,6,2,2,0,1,1,2,gen_cond
231,6,6,1,1,1,8,2,train_cond
232,6,2,2,1,2,0,2,gen_cond
233,6,4,1,1,1,6,2,gen_cond
234,6,1,1,0,2,0,2,train_cond
235,6,1,1,0,2,2,2,train_cond
236,6,3,2,0,1,1,2,gen_cond
237,6,6,1,1,1,8,2,train_cond
238,6,4,1,0,2,1,2,gen_cond
239,7,4,2,0,1,0,2,gen_cond
240,7,5,1,1,1,6,2,gen_cond
241,7,6,1,1,1,8,2,train_cond
242,7,6,2,1,2,7,2,train_cond
243,7,2,1,0,2,6,2,gen_cond
244,7,6,2,1,2,8,2,train_cond
245,7,1,2,0,1,1,2,train_cond
246,7,5,2,1,2,7,2,gen_cond
247,7,3,1,1,1,5,2,gen_cond
248,7,5,2,1,2,5,2,gen_cond
249,7,3,1,1,1,6,2,gen_cond
250,7,1,1,0,2,3,2,train_cond
251,7,4,1,1,1,6,2,gen_cond
252,7,4,2,1,2,6,2,gen_cond
253,7,6,1,1,1,8,2,train_cond
254,7,6,1,1,1,9,3,train_cond
255,7,1,1,0,2,5,2,train_cond
256,7,1,2,0,1,0,2,train_cond
257,7,3,2,1,2,0,2,gen_cond
258,7,3,1,1,1,0,2,gen_cond
259,7,5,2,1,2,6,2,gen_cond
260,7,4,1,1,1,5,2,gen_cond
261,7,5,1,1,1,5,2,gen_cond
262,7,1,2,1,2,1,2,train_cond
263,7,2,2,0,1,1,2,gen_cond
264,7,4,2,1,2,5,3,gen_cond
265,7,4,1,0,2,2,3,gen_cond
266,7,5,1,1,1,9,3,gen_cond
267,7,2,1,1,1,2,3,gen_cond
268,7,6,2,1,2,7,3,train_cond
269,7,3,2,1,2,6,3,gen_cond
270,7,1,2,1,2,1,2,train_cond
271,7,1,1,1,1,0,3,train_cond
272,7,5,2,1,2,8,3,gen_cond
273,7,1,1,1,1,0,3,train_cond
274,7,6,2,1,2,9,3,train_cond
275,7,2,2,1,2,5,3,gen_cond
276,7,4,1,1,1,9,3,gen_cond
277,7,2,2,1,2,0,3,gen_cond
278,7,2,1,0,2,0,3,gen_cond
279,7,4,2,1,2,7,3,gen_cond
280,7,3,2,0,1,1,3,gen_cond
281,7,6,1,1,1,8,3,train_cond
282,7,3,1,1,1,1,3,gen_cond
283,7,5,1,1,1,6,3,gen_cond
284,7,3,2,1,2,2,3,gen_cond
285,8,5,2,1,1,5,3,gen_cond
286,8,5,1,1,2,6,3,gen_cond
287,8,3,2,1,1,5,3,gen_cond
288,8,4,2,1,1,6,3,gen_cond
289,8,5,1,1,2,7,3,gen_cond
290,8,4,1,1,2,2,3,gen_cond
291,8,6,2,1,1,8,3,train_cond
292,8,6,1,1,2,9,3,train_cond
293,8,4,1,1,2,7,3,gen_cond
294,8,3,1,0,1,0,3,gen_cond
295,8,3,2,0,2,1,3,gen_cond
296,8,4,2,1,1,5,3,gen_cond
297,8,1,2,1,1,1,3,train_cond
298,8,6,2,1,1,9,3,train_cond
299,8,3,1,1,2,6,3,gen_cond
300,8,1,1,0,1,1,3,train_cond
301,8,6,2,1,1,7,3,train_cond
302,8,4,2,1,1,6,3,gen_cond
303,8,2,1,1,2,1,3,gen_cond
304,8,2,2,1,1,1,3,gen_cond
305,8,1,2,0,2,0,3,train_cond
306,8,6,1,1,2,9,3,train_cond
307,8,2,2,1,1,0,3,gen_cond
308,8,5,1,1,2,8,3,gen_cond
309,8,3,2,1,1,2,3,gen_cond
310,8,5,2,1,1,7,3,gen_cond
311,8,2,1,1,2,3,3,gen_cond
312,8,5,1,1,2,8,3,gen_cond
313,8,6,1,1,2,8,3,train_cond
314,8,1,2,0,2,1,3,train_cond
315,8,4,1,0,1,0,3,gen_cond
316,8,1,1,0,1,0,3,train_cond
317,8,1,1,0,1,2,3,train_cond
318,8,1,1,1,2,2,3,train_cond
319,8,6,1,1,2,9,3,train_cond
320,8,4,1,1,2,7,3,gen_cond
321,8,2,1,0,1,1,3,gen_cond
322,8,6,2,1,1,6,3,train_cond
323,8,1,2,0,2,1,3,train_cond
324,8,5,2,1,1,7,3,gen_cond
325,8,5,2,1,1,7,3,gen_cond
326,8,4,2,1,1,6,3,gen_cond
327,8,2,2,1,1,5,3,gen_cond
328,8,2,1,0,1,1,3,gen_cond
329,8,3,1,0,1,1,3,gen_cond
330,8,3,2,1,1,4,3,gen_cond
331,9,2,1,1,2,0,3,gen_cond
332,9,4,2,1,1,6,3,gen_cond
333,9,5,1,1,2,7,3,gen_cond
334,9,6,2,1,1,7,3,train_cond
335,9,4,2,1,1,6,3,gen_cond
336,9,6,2,1,1,8,3,train_cond
337,9,4,1,1,2,7,3,gen_cond
338,9,6,1,1,2,7,3,train_cond
339,9,1,2,1,1,1,3,train_cond
340,9,3,1,1,2,2,3,gen_cond
341,9,2,2,1,1,1,3,gen_cond
342,9,3,2,1,1,5,3,gen_cond
343,9,1,2,1,1,0,3,train_cond
344,9,5,1,1,2,8,3,gen_cond
345,9,2,1,1,2,3,3,gen_cond
346,9,4,2,1,1,6,3,gen_cond
347,9,4,1,1,2,5,3,gen_cond
348,9,1,1,0,1,3,3,train_cond
349,9,3,1,1,2,0,3,gen_cond
350,9,6,1,1,2,9,4,train_cond
351,9,1,1,0,1,2,3,train_cond
352,9,1,1,1,2,1,3,train_cond
353,9,5,2,1,1,6,4,gen_cond
354,9,2,2,0,2,0,4,gen_cond
355,9,5,1,1,2,7,4,gen_cond
356,9,3,1,0,1,0,4,gen_cond
357,9,2,1,1,2,0,4,gen_cond
358,9,5,1,1,2,6,4,gen_cond
359,9,6,2,1,1,8,4,train_cond
360,9,3,1,1,2,0,4,gen_cond
361,9,5,2,1,1,6,4,gen_cond
362,9,6,1,1,2,8,4,train_cond
363,9,1,2,1,1,1,4,train_cond
364,9,4,1,1,2,6,4,gen_cond
365,9,2,2,1,1,1,4,gen_cond
366,9,2,2,0,2,0,4,gen_cond
367,9,5,2,1,1,7,4,gen_cond
368,9,6,1,1,2,9,4,train_cond
369,9,3,2,1,1,2,4,gen_cond
370,9,3,2,0,2,0,4,gen_cond
371,9,1,1,0,1,0,4,train_cond
372,9,1,2,0,2,1,4,train_cond
373,9,5,2,1,1,6,4,gen_cond
374,9,4,2,1,1,5,4,gen_cond
375,9,6,2,1,1,7,4,train_cond
376,10,4,1,0,2,4,4,gen_cond
377,10,5,2,1,2,6,4,gen_cond
378,10,3,2,1,2,4,4,gen_cond
379,10,4,2,1,2,4,4,gen_cond
380,10,1,2,0,1,0,4,train_cond
381,10,6,2,1,2,8,4,train_cond
382,10,4,1,1,1,6,4,gen_cond
383,10,2,1,0,2,1,4,gen_cond
384,10,4,2,1,2,5,4,gen_cond
385,10,2,1,1,1,0,4,gen_cond
386,10,6,2,1,2,9,4,train_cond
387,10,2,2,1,2,8,4,gen_cond
388,10,5,2,1,2,7,4,gen_cond
389,10,5,1,1,1,7,4,gen_cond
390,10,2,1,1,1,1,4,gen_cond
391,10,6,1,1,1,6,4,train_cond
392,10,5,2,1,2,8,4,gen_cond
393,10,5,1,1,1,8,4,gen_cond
394,10,6,1,1,1,8,4,train_cond
395,10,1,1,1,1,0,4,train_cond
396,10,3,1,0,2,1,4,gen_cond
397,10,3,2,0,1,0,4,gen_cond
398,10,3,1,0,2,1,4,gen_cond
399,10,3,2,0,1,4,4,gen_cond
400,10,4,2,1,2,7,4,gen_cond
401,10,1,1,1,1,1,4,train_cond
402,10,6,1,1,1,8,4,train_cond
403,10,1,2,1,2,0,4,train_cond
404,10,2,2,1,2,0,4,gen_cond
405,10,5,1,1,1,9,4,gen_cond
406,10,5,2,1,2,8,4,gen_cond
407,10,2,2,1,2,6,4,gen_cond
408,10,1,2,1,2,1,4,train_cond
409,10,2,2,0,1,0,4,gen_cond
410,10,1,2,0,1,0,4,train_cond
411,10,1,1,1,1,0,4,train_cond
412,10,4,1,0,2,0,4,gen_cond
413,10,1,1,1,1,0,4,train_cond
414,10,4,1,1,1,7,4,gen_cond
415,10,3,1,1,1,0,4,gen_cond
416,10,5,1,1,1,6,4,gen_cond
417,10,3,1,0,2,0,4,gen_cond
418,10,6,2,1,2,8,4,train_cond
419,10,6,2,1,2,7,4,train_cond
420,10,4,2,1,2,7,4,gen_cond
421,11,1,2,1,1,0,4,train_cond
422,11,3,1,1,2,0,4,gen_cond
423,11,4,1,1,2,7,4,gen_cond
424,11,3,2,0,2,1,4,gen_cond
425,11,5,1,1,2,7,4,gen_cond
426,11,2,1,0,1,0,4,gen_cond
427,11,2,1,1,2,0,4,gen_cond
428,11,4,2,1,1,0,4,gen_cond
429,11,6,1,1,2,9,4,train_cond
430,11,4,1,0,1,1,4,gen_cond
431,11,6,1,1,2,9,4,train_cond
432,11,1,2,1,1,0,4,train_cond
433,11,2,2,0,2,0,4,gen_cond
434,11,6,1,1,2,9,4,train_cond
435,11,1,1,0,1,0,4,train_cond
436,11,5,2,0,2,5,4,gen_cond
437,11,6,2,1,1,7,5,train_cond
438,11,2,2,1,1,1,4,gen_cond
439,11,3,2,0,2,1,4,gen_cond
440,11,6,1,1,2,6,5,train_cond
441,11,6,2,1,1,8,5,train_cond
442,11,2,1,0,1,1,5,gen_cond
443,11,3,1,0,1,1,5,gen_cond
444,11,5,1,1,2,6,5,gen_cond
445,11,3,2,1,1,0,5,gen_cond
446,11,3,1,1,2,0,5,gen_cond
447,11,4,1,1,2,6,5,gen_cond
448,11,1,2,1,1,1,4,train_cond
449,11,1,1,0,1,1,5,train_cond
450,11,5,2,1,1,8,5,gen_cond
451,11,2,2,0,2,0,5,gen_cond
452,11,4,2,1,1,6,5,gen_cond
453,11,1,1,0,1,1,5,train_cond
454,11,4,2,1,1,0,5,gen_cond
455,11,1,1,1,2,1,5,train_cond
456,11,2,2,1,1,0,5,gen_cond
457,11,3,2,1,1,6,5,gen_cond
458,11,2,1,0,1,1,5,gen_cond
459,11,5,1,1,2,4,5,gen_cond
460,11,4,1,1,2,7,5,gen_cond
461,11,4,2,1,1,5,5,gen_cond
462,11,6,2,1,1,7,5,train_cond
463,11,5,1,1,2,9,5,gen_cond
464,11,1,2,1,1,1,5,train_cond
465,12,2,1,1,1,0,5,gen_cond
466,12,6,1,1,1,8,5,train_cond
467,12,2,1,1,1,0,5,gen_cond
468,12,6,1,1,1,9,5,train_cond
469,12,5,1,1,1,9,5,gen_cond
470,12,5,2,1,2,8,5,gen_cond
471,12,2,1,1,1,0,5,gen_cond
472,12,4,2,1,2,0,5,gen_cond
473,12,1,2,0,1,1,5,train_cond
474,12,2,2,1,2,0,5,gen_cond
475,12,1,2,0,1,0,5,train_cond
476,12,1,1,0,2,0,5,train_cond
477,12,6,2,1,2,6,5,train_cond
478,12,3,2,1,2,0,5,gen_cond
479,12,1,1,1,1,1,5,train_cond
480,12,4,1,0,2,1,5,gen_cond
481,12,4,1,1,1,7,5,gen_cond
482,12,2,1,1,1,2,5,gen_cond
483,12,2,2,0,1,1,5,gen_cond
484,12,3,2,1,2,0,5,gen_cond
485,12,2,2,0,1,0,5,gen_cond
486,12,3,2,0,1,0,5,gen_cond
487,12,4,2,1,2,5,5,gen_cond
488,12,4,2,1,2,5,5,gen_cond
489,12,5,1,1,1,0,5,gen_cond
490,12,2,2,1,2,1,5,gen_cond
491,12,3,1,1,1,0,5,gen_cond
492,12,6,2,1,2,8,5,train_cond
493,12,1,1,1,1,0,5,train_cond
494,12,5,2,1,2,8,5,gen_cond
495,12,3,1,0,2,1,5,gen_cond
496,12,6,1,1,1,9,5,train_cond
497,12,5,2,1,2,7,5,gen_cond
498,12,5,1,1,1,8,5,gen_cond
499,12,4,1,1,1,4,5,gen_cond
500,12,3,1,1,1,1,5,gen_cond
501,12,3,2,1,2,1,5,gen_cond
502,12,6,2,1,2,9,5,train_cond
503,12,1,2,0,1,0,5,train_cond
504,12,1,2,1,2,0,5,train_cond
505,12,6,1,1,1,9,5,train_cond
506,12,5,2,1,2,8,5,gen_cond
507,12,5,1,1,1,9,5,gen_cond
508,12,4,1,0,2,1,5,gen_cond
509,12,6,2,1,2,8,5,train_cond
510,12,4,2,1,2,7,5,gen_cond
511,13,2,1,1,2,0,5,gen_cond
512,13,5,2,1,1,6,5,gen_cond
513,13,1,1,0,1,0,5,train_cond
514,13,6,2,1,1,8,5,train_cond
515,13,6,2,1,1,6,5,train_cond
516,13,5,2,1,1,6,5,gen_cond
517,13,6,2,1,1,6,5,train_cond
518,13,6,1,1,2,8,6,train_cond
519,13,6,2,1,1,8,6,train_cond
520,13,3,2,1,1,0,5,gen_cond
521,13,1,2,1,1,0,5,train_cond
522,13,6,1,1,2,9,6,train_cond
523,13,6,1,1,2,9,6,train_cond
524,13,4,1,1,2,6,5,gen_cond
525,13,5,1,1,2,6,5,gen_cond
526,13,1,2,1,1,0,5,train_cond
527,13,1,2,1,1,1,5,train_cond
528,13,5,1,1,2,7,5,gen_cond
529,13,3,2,0,2,0,5,gen_cond
530,13,6,1,1,2,9,6,train_cond
531,13,1,1,0,1,0,6,train_cond
532,13,1,2,0,2,0,6,train_cond
533,13,5,2,1,1,4,5,gen_cond
534,13,4,2,1,1,5,5,gen_cond
535,13,5,1,1,2,5,6,gen_cond
536,13,4,1,1,2,6,6,gen_cond
537,13,3,1,0,1,0,6,gen_cond
538,13,3,1,1,2,6,6,gen_cond
539,13,4,2,0,2,6,6,gen_cond
540,13,4,1,1,2,6,6,gen_cond
541,13,3,1,0,1,0,6,gen_cond
542,13,3,2,1,1,0,6,gen_cond
543,13,4,2,1,1,6,6,gen_cond
544,13,2,1,0,1,0,6,gen_cond
545,13,2,1,1,2,0,6,gen_cond
546,13,2,2,1,1,0,6,gen_cond
547,13,1,1,1,2,0,6,train_cond
548,13,3,2,1,1,0,6,gen_cond
549,13,1,1,0,1,0,6,train_cond
550,13,2,2,0,2,0,6,gen_cond
551,13,4,2,1,1,0,6,gen_cond
552,13,5,1,1,2,7,6,gen_cond
553,13,4,1,1,2,8,6,gen_cond
554,13,2,2,0,2,1,6,gen_cond
555,13,5,2,1,1,6,6,gen_cond
556,14,6,2,1,2,6,6,train_cond
557,14,6,2,1,2,7,6,train_cond
558,14,3,1,1,1,0,6,gen_cond
559,14,1,2,1,2,1,6,train_cond
560,14,4,1,1,1,6,6,gen_cond
561,14,3,2,1,2,3,6,gen_cond
562,14,3,1,1,1,1,6,gen_cond
563,14,1,1,1,1,1,6,train_cond
564,14,1,1,0,2,0,6,train_cond
565,14,3,2,1,2,5,6,gen_cond
566,14,5,2,1,2,6,6,gen_cond
567,14,1,1,1,1,0,6,train_cond
568,14,2,2,1,2,0,6,gen_cond
569,14,4,2,1,2,6,6,gen_cond
570,14,6,2,1,2,8,6,train_cond
571,14,5,1,1,1,0,6,gen_cond
572,14,6,1,1,1,6,6,train_cond
573,14,2,2,0,1,1,6,gen_cond
574,14,5,2,1,2,7,6,gen_cond
575,14,3,1,1,1,1,6,gen_cond
576,14,5,1,1,1,5,6,gen_cond
577,14,2,1,1,1,5,6,gen_cond
578,14,5,1,1,1,6,6,gen_cond
579,14,1,1,0,2,4,6,train_cond
580,14,2,1,1,1,0,6,gen_cond
581,14,4,2,0,1,0,6,gen_cond
582,14,4,1,1,1,8,6,gen_cond
583,14,6,1,1,1,9,6,train_cond
584,14,1,2,0,1,0,6,train_cond
585,14,6,1,1,1,8,6,train_cond
586,14,6,2,1,2,7,6,train_cond
587,14,3,2,1,2,5,6,gen_cond
588,14,3,1,0,2,0,6,gen_cond
589,14,2,1,1,1,5,6,gen_cond
590,14,2,1,0,2,0,6,gen_cond
591,14,6,1,1,1,7,6,train_cond
592,14,2,2,0,1,0,6,gen_cond
593,14,5,1,1,1,9,6,gen_cond
594,14,4,2,1,2,5,6,gen_cond
595,14,1,2,0,1,2,6,train_cond
596,14,4,1,1,1,7,6,gen_cond
597,14,4,1,1,1,0,6,gen_cond
598,14,4,2,1,2,7,6,gen_cond
599,14,3,2,0,1,1,6,gen_cond
600,14,5,2,1,2,6,6,gen_cond
601,14,1,2,0,1,0,6,train_cond
602,14,5,2,1,2,9,6,gen_cond
603,15,5,1,1,1,8,6,gen_cond
604,15,1,1,1,1,0,6,train_cond
605,15,1,2,1,2,0,6,train_cond
606,15,6,2,1,2,8,6,train_cond
607,15,2,1,1,1,0,6,gen_cond
608,15,6,1,1,1,8,6,train_cond
609,15,6,2,1,2,7,7,train_cond
610,15,4,2,1,2,8,6,gen_cond
611,15,1,2,0,1,0,6,train_cond
612,15,1,1,0,2,3,7,train_cond
613,15,5,1,1,1,8,6,gen_cond
614,15,2,1,1,1,1,6,gen_cond
615,15,5,1,1,1,6,6,gen_cond
616,15,4,1,1,1,0,6,gen_cond
617,15,6,1,1,1,10,7,train_cond
618,15,3,1,0,2,0,6,gen_cond
619,15,1,2,0,1,1,7,train_cond
620,15,2,2,1,2,1,7,gen_cond
621,15,5,2,1,2,2,7,gen_cond
622,15,6,1,1,1,9,7,train_cond
623,15,4,1,1,1,0,7,gen_cond
624,15,4,1,1,1,6,7,gen_cond
625,15,3,1,0,2,1,7,gen_cond
626,15,4,2,0,1,1,7,gen_cond
627,15,3,2,0,1,0,7,gen_cond
628,15,4,2,1,2,6,7,gen_cond
629,15,5,2,1,2,6,7,gen_cond
630,15,1,2,1,2,5,7,train_cond
631,15,6,2,1,2,7,7,train_cond
632,15,3,1,0,2,3,7,gen_cond
633,15,3,2,1,2,1,7,gen_cond
634,15,1,1,1,1,1,7,train_cond
635,15,2,2,1,2,0,7,gen_cond
636,15,6,2,1,2,7,7,train_cond
637,15,1,1,1,1,0,7,train_cond
638,15,2,2,1,2,0,7,gen_cond
639,15,3,2,1,2,5,7,gen_cond
640,15,2,1,1,1,5,7,gen_cond
641,15,5,2,1,2,7,7,gen_cond
642,15,5,2,1,2,8,7,gen_cond
