trial,block,snr_level,vowel,eval,respside,audibility,cv_fold,role
197,5,1,2,0,2,0,2,train_cond
198,5,3,2,1,1,1,2,gen_cond
199,5,5,1,1,2,10,2,gen_cond
200,5,6,1,1,2,10,2,train_cond
201,5,3,1,0,1,0,2,gen_cond
202,5,6,2,1,1,9,2,train_cond
203,5,4,1,1,2,0,2,gen_cond
204,5,4,1,0,1,0,2,gen_cond
205,5,5,1,1,2,4,2,gen_cond
206,5,6,2,1,1,6,2,train_cond
207,5,5,1,1,2,8,2,gen_cond
208,5,2,2,1,1,8,2,gen_cond
209,5,4,2,1,1,8,2,gen_cond
210,5,3,1,0,1,0,2,gen_cond
211,5,2,1,1,2,0,2,gen_cond
212,5,4,1,0,1,0,2,gen_cond
213,5,6,1,1,2,8,2,train_cond
214,5,6,1,1,2,10,2,train_cond
215,5,1,1,0,1,0,2,train_cond
216,5,1,2,0,2,0,2,train_cond
217,5,6,2,1,1,6,2,train_cond
218,5,5,2,1,1,3,2,gen_cond
219,5,6,1,1,2,6,2,train_cond
220,5,1,1,1,2,0,2,train_cond
221,5,4,2,1,1,6,2,gen_cond
222,5,2,2,1,1,3,2,gen_cond
223,5,3,2,0,2,0,2,gen_cond
224,5,1,1,0,1,0,2,train_cond
225,5,1,2,0,2,1,2,train_cond
226,5,2,2,0,2,0,2,gen_cond
227,5,4,2,1,1,2,2,gen_cond
228,5,2,1,1,2,0,2,gen_cond
229,5,2,2,1,1,5,2,gen_cond
230,5,4,1,0,1,2,2,gen_cond
231,5,5,2,1,1,9,2,gen_cond
232,5,2,1,1,2,0,2,gen_cond
233,5,4,2,1,1,6,2,gen_cond
234,5,2,1,1,2,0,2,gen_cond
235,5,5,2,1,1,6,2,gen_cond
236,5,1,1,1,2,0,2,train_cond
237,5,3,1,1,2,0,2,gen_cond
238,5,1,2,1,1,0,2,train_cond
239,6,5,2,1,2,5,2,gen_cond
240,6,1,2,0,1,0,2,train_cond
241,6,4,2,1,2,8,2,gen_cond
242,6,3,2,1,2,3,2,gen_cond
243,6,5,2,1,2,9,2,gen_cond
244,6,3,1,1,1,0,2,gen_cond
245,6,1,1,1,1,1,2,train_cond
246,6,5,2,1,2,6,2,gen_cond
247,6,5,1,1,1,0,2,gen_cond
248,6,1,2,1,2,0,2,train_cond
249,6,1,1,1,1,0,2,train_cond
250,6,5,2,1,2,8,2,gen_cond
251,6,2,1,1,1,0,2,gen_cond
252,6,6,2,1,2,7,2,train_cond
253,6,6,1,1,1,8,2,train_cond
254,6,4,2,0,1,4,2,gen_cond
255,6,4,2,1,2,6,2,gen_cond
256,6,3,2,1,2,4,2,gen_cond
257,6,4,2,1,2,7,2,gen_cond
258,6,2,2,0,1,5,2,gen_cond
259,6,2,2,0,1,2,2,gen_cond
260,6,4,1,1,1,7,2,gen_cond
261,6,1,2,1,2,0,2,train_cond
262,6,6,2,1,2,10,2,train_cond
263,6,3,1,1,1,0,2,gen_cond
264,6,5,1,1,1,10,2,gen_cond
265,6,5,1,0,2,0,2,gen_cond
266,6,6,2,1,2,7,2,train_cond
267,6,5,1,1,1,1,2,gen_cond
268,6,6,1,1,1,10,2,train_cond
269,6,2,1,0,2,0,2,gen_cond
270,6,3,1,0,2,1,2,gen_cond
271,6,4,1,1,1,10,2,gen_cond
272,6,1,2,1,2,1,2,train_cond
273,6,2,1,1,1,1,2,gen_cond
274,6,6,2,0,1,5,2,train_cond
275,6,2,1,1,1,0,2,gen_cond
276,6,3,1,0,2,0,2,gen_cond
277,6,2,2,0,1,0,2,gen_cond
278,6,6,1,1,1,8,2,train_cond
279,6,2,2,1,2,0,2,gen_cond
280,6,3,2,0,1,0,2,gen_cond
281,6,4,1,1,1,6,2,gen_cond
282,6,1,1,0,2,0,2,train_cond
283,6,1,1,1,1,0,2,train_cond
284,6,3,2,1,2,7,2,gen_cond
285,6,6,1,1,1,7,2,train_cond
286,6,4,1,1,1,4,2,gen_cond
287,7,4,2,0,1,5,3,gen_cond
288,7,5,1,1,1,6,3,gen_cond
289,7,6,1,1,1,7,2,train_cond
290,7,6,2,1,2,6,3,train_cond
291,7,2,1,1,1,0,3,gen_cond
292,7,6,2,1,2,8,3,train_cond
293,7,1,2,0,1,0,3,train_cond
294,7,5,2,1,2,5,3,gen_cond
295,7,3,1,0,2,0,3,gen_cond
296,7,5,2,1,2,8,3,gen_cond
297,7,3,1,0,2,4,3,gen_cond
298,7,1,1,1,1,0,3,train_cond
299,7,4,1,1,1,6,3,gen_cond
300,7,4,2,1,2,2,3,gen_cond
301,7,6,1,1,1,10,3,train_cond
302,7,6,1,1,1,10,3,train_cond
303,7,1,1,1,1,0,3,train_cond
304,7,1,2,1,2,1,3,train_cond
305,7,3,2,1,2,0,3,gen_cond
306,7,3,1,0,2,0,3,gen_cond
307,7,5,2,1,2,8,3,gen_cond
308,7,4,1,1,1,7,3,gen_cond
309,7,5,1,1,1,0,3,gen_cond
310,7,1,2,1,2,0,3,train_cond
311,7,2,2,1,2,2,3,gen_cond
312,7,4,2,1,2,0,3,gen_cond
313,7,4,1,1,1,5,3,gen_cond
314,7,5,1,1,1,10,3,gen_cond
315,7,2,2,1,2,0,3,gen_cond
316,7,2,1,0,2,0,3,gen_cond
317,7,6,2,1,2,8,3,train_cond
318,7,3,2,1,2,5,3,gen_cond
319,7,1,2,1,2,0,3,train_cond
320,7,1,1,0,2,0,3,train_cond
321,7,5,2,0,1,0,3,gen_cond
322,7,1,1,0,2,0,3,train_cond
323,7,6,2,1,2,10,3,train_cond
324,7,2,2,1,2,0,3,gen_cond
325,7,2,2,1,2,1,3,gen_cond
326,7,2,1,0,2,0,3,gen_cond
327,7,4,2,1,2,8,3,gen_cond
328,7,3,2,0,1,0,3,gen_cond
329,7,6,1,1,1,10,3,train_cond
330,7,2,1,0,2,1,3,gen_cond
331,7,3,1,0,2,0,3,gen_cond
332,7,5,1,1,1,8,3,gen_cond
333,7,3,2,1,2,0,3,gen_cond
334,8,5,2,0,2,4,3,gen_cond
335,8,5,1,1,2,8,3,gen_cond
336,8,3,2,1,1,0,3,gen_cond
337,8,4,2,1,1,6,3,gen_cond
338,8,5,1,1,2,6,3,gen_cond
339,8,2,2,1,1,5,3,gen_cond
340,8,4,1,1,2,0,3,gen_cond
341,8,6,2,1,1,7,3,train_cond
342,8,6,1,1,2,10,3,train_cond
343,8,4,1,1,2,8,3,gen_cond
344,8,3,1,0,1,0,3,gen_cond
345,8,3,2,1,1,5,3,gen_cond
346,8,4,2,1,1,6,3,gen_cond
347,8,1,2,0,2,3,3,train_cond
348,8,6,2,1,1,8,3,train_cond
349,8,3,1,1,2,7,3,gen_cond
350,8,1,1,1,2,2,3,train_cond
351,8,6,2,1,1,9,3,train_cond
352,8,4,2,1,1,7,3,gen_cond
353,8,2,1,0,1,2,3,gen_cond
354,8,2,2,1,1,0,3,gen_cond
355,8,1,2,0,2,0,3,train_cond
356,8,6,1,1,2,10,3,train_cond
357,8,2,2,0,2,2,3,gen_cond
358,8,5,1,1,2,4,3,gen_cond
359,8,3,2,1,1,4,3,gen_cond
360,8,3,1,1,2,4,3,gen_cond
361,8,5,2,1,1,6,3,gen_cond
362,8,2,1,0,1,0,3,gen_cond
363,8,5,1,1,2,10,3,gen_cond
364,8,6,1,1,2,10,3,train_cond
365,8,1,2,1,1,5,3,train_cond
366,8,4,1,0,1,6,3,gen_cond
367,8,1,1,0,1,0,3,train_cond
368,8,1,1,1,2,1,3,train_cond
369,8,1,1,1,2,0,3,train_cond
370,8,6,1,1,2,10,3,train_cond
371,8,4,1,0,1,0,3,gen_cond
372,8,2,1,1,2,0,3,gen_cond
373,8,6,2,1,1,8,3,train_cond
374,8,1,2,1,1,2,3,train_cond
375,8,5,2,1,1,5,3,gen_cond
376,8,5,2,1,1,6,3,gen_cond
377,8,4,2,1,1,7,3,gen_cond
378,8,2,2,1,1,5,3,gen_cond
379,8,2,1,1,2,5,3,gen_cond
380,8,3,1,0,1,0,3,gen_cond
381,8,3,2,0,2,0,3,gen_cond
382,9,2,1,1,2,0,3,gen_cond
383,9,4,2,1,1,4,4,gen_cond
384,9,5,1,1,2,6,4,gen_cond
385,9,6,2,1,1,6,3,train_cond
386,9,4,2,1,1,6,4,gen_cond
387,9,6,2,1,1,8,4,train_cond
388,9,4,1,1,2,4,4,gen_cond
389,9,4,1,0,1,9,4,gen_cond
390,9,6,1,1,2,10,4,train_cond
391,9,1,2,1,1,0,4,train_cond
392,9,3,1,1,2,0,4,gen_cond
393,9,2,2,1,1,0,4,gen_cond
394,9,3,2,1,1,8,4,gen_cond
395,9,1,2,0,2,1,4,train_cond
396,9,5,1,1,2,7,4,gen_cond
397,9,2,1,1,2,5,4,gen_cond
398,9,1,1,0,1,0,4,train_cond
399,9,3,1,1,2,0,4,gen_cond
400,9,6,1,1,2,10,4,train_cond
401,9,1,1,0,1,0,4,train_cond
402,9,1,1,1,2,0,4,train_cond
403,9,5,2,1,1,9,4,gen_cond
404,9,2,2,1,1,7,4,gen_cond
405,9,5,1,1,2,6,4,gen_cond
406,9,3,1,1,2,4,4,gen_cond
407,9,2,1,1,2,0,4,gen_cond
408,9,5,1,1,2,0,4,gen_cond
409,9,6,2,1,1,7,4,train_cond
410,9,3,1,0,1,0,4,gen_cond
411,9,5,2,1,1,7,4,gen_cond
412,9,6,1,1,2,8,4,train_cond
413,9,1,2,0,2,0,4,train_cond
414,9,2,1,0,1,1,4,gen_cond
415,9,3,2,1,1,0,4,gen_cond
416,9,4,1,1,2,8,4,gen_cond
417,9,2,2,1,1,0,4,gen_cond
418,9,2,2,1,1,0,4,gen_cond
419,9,5,2,1,1,8,4,gen_cond
420,9,6,1,1,2,10,4,train_cond
421,9,3,2,1,1,0,4,gen_cond
422,9,3,2,0,2,0,4,gen_cond
423,9,1,1,0,1,0,4,train_cond
424,9,1,2,0,2,0,4,train_cond
425,9,5,2,1,1,6,4,gen_cond
426,9,4,2,1,1,8,4,gen_cond
427,9,6,2,1,1,10,4,train_cond
428,10,4,1,1,1,2,4,gen_cond
429,10,5,2,1,2,8,4,gen_cond
430,10,3,2,1,2,7,4,gen_cond
431,10,3,2,1,2,5,4,gen_cond
432,10,4,2,1,2,6,4,gen_cond
433,10,1,2,1,2,2,4,train_cond
434,10,6,2,1,2,10,4,train_cond
435,10,4,1,0,2,0,4,gen_cond
436,10,4,2,1,2,6,4,gen_cond
437,10,2,1,1,1,0,4,gen_cond
438,10,6,2,1,2,10,4,train_cond
439,10,2,2,1,2,8,4,gen_cond
440,10,5,2,1,2,8,4,gen_cond
441,10,5,1,1,1,7,4,gen_cond
442,10,2,1,1,1,0,4,gen_cond
443,10,6,1,1,1,10,4,train_cond
444,10,2,1,1,1,0,4,gen_cond
445,10,5,2,1,2,8,4,gen_cond
446,10,5,1,1,1,7,4,gen_cond
447,10,6,1,1,1,10,4,train_cond
448,10,1,1,1,1,0,4,train_cond
449,10,3,1,0,2,1,4,gen_cond
450,10,3,2,1,2,6,4,gen_cond
451,10,3,1,0,2,0,4,gen_cond
452,10,3,2,1,2,0,4,gen_cond
453,10,4,2,0,1,0,4,gen_cond
454,10,1,1,1,1,1,4,train_cond
455,10,6,1,1,1,10,4,train_cond
456,10,1,2,1,2,0,4,train_cond
457,10,2,2,0,1,0,4,gen_cond
458,10,5,1,1,1,6,4,gen_cond
459,10,5,2,1,2,8,4,gen_cond
460,10,2,2,1,2,5,4,gen_cond
461,10,1,2,0,1,0,4,train_cond
462,10,2,2,0,1,1,4,gen_cond
463,10,1,2,0,1,1,4,train_cond
464,10,1,1,1,1,2,4,train_cond
465,10,4,1,1,1,6,4,gen_cond
466,10,1,1,0,2,0,4,train_cond
467,10,4,1,1,1,6,4,gen_cond
468,10,3,1,1,1,8,4,gen_cond
469,10,5,1,1,1,10,4,gen_cond
470,10,3,1,1,1,6,4,gen_cond
471,10,6,1,1,1,8,4,train_cond
472,10,6,2,1,2,7,4,train_cond
473,10,6,2,1,2,8,4,train_cond
474,10,4,2,1,2,6,4,gen_cond
475,11,1,2,0,2,0,5,train_cond
476,11,3,1,0,1,4,4,gen_cond
477,11,4,1,0,1,4,4,gen_cond
478,11,3,2,1,1,5,4,gen_cond
479,11,5,1,1,2,6,4,gen_cond
480,11,2,1,0,1,0,5,gen_cond
481,11,2,1,0,1,6,5,gen_cond
482,11,4,2,1,1,8,5,gen_cond
483,11,6,1,1,2,10,4,train_cond
484,11,4,1,1,2,5,5,gen_cond
485,11,6,1,1,2,7,5,train_cond
486,11,1,2,1,1,0,5,train_cond
487,11,2,2,1,1,6,5,gen_cond
488,11,6,1,1,2,10,5,train_cond
489,11,1,1,1,2,0,5,train_cond
490,11,5,2,1,1,8,5,gen_cond
491,11,6,2,1,1,8,5,train_cond
492,11,2,2,0,2,0,5,gen_cond
493,11,3,2,1,1,7,5,gen_cond
494,11,6,1,1,2,9,5,train_cond
495,11,6,2,1,1,8,5,train_cond
496,11,2,1,1,2,0,5,gen_cond
497,11,3,1,0,1,5,5,gen_cond
498,11,5,1,1,2,5,5,gen_cond
499,11,3,2,1,1,2,5,gen_cond
500,11,3,1,1,2,0,5,gen_cond
501,11,5,2,0,2,5,5,gen_cond
502,11,4,1,1,2,9,5,gen_cond
503,11,1,2,0,2,0,5,train_cond
504,11,6,2,1,1,10,5,train_cond
505,11,1,1,0,1,4,5,train_cond
506,11,3,1,1,2,0,5,gen_cond
507,11,5,2,1,1,6,5,gen_cond
508,11,2,2,1,1,3,5,gen_cond
509,11,4,2,0,2,5,5,gen_cond
510,11,1,1,1,2,0,5,train_cond
511,11,5,2,1,1,6,5,gen_cond
512,11,4,2,1,1,4,5,gen_cond
513,11,1,1,0,1,2,5,train_cond
514,11,2,2,0,2,1,5,gen_cond
515,11,3,2,0,2,0,5,gen_cond
516,11,2,1,0,1,0,5,gen_cond
517,11,5,1,1,2,8,5,gen_cond
518,11,4,1,1,2,9,5,gen_cond
519,11,4,2,1,1,7,5,gen_cond
520,11,6,2,1,1,9,5,train_cond
521,11,5,1,1,2,10,5,gen_cond
522,11,1,2,0,2,1,5,train_cond
523,12,2,1,0,2,2,5,gen_cond
524,12,6,1,1,1,10,5,train_cond
525,12,2,1,0,2,1,5,gen_cond
526,12,6,1,1,1,8,5,train_cond
527,12,5,1,1,1,7,5,gen_cond
528,12,5,2,1,2,6,5,gen_cond
529,12,2,1,1,1,5,5,gen_cond
530,12,4,2,1,2,6,5,gen_cond
531,12,1,2,1,2,2,5,train_cond
532,12,2,2,1,2,5,5,gen_cond
533,12,1,2,1,2,1,5,train_cond
534,12,1,1,1,1,1,5,train_cond
535,12,6,2,1,2,9,5,train_cond
536,12,3,2,1,2,7,5,gen_cond
537,12,1,1,0,2,3,5,train_cond
538,12,4,1,1,1,0,5,gen_cond
539,12,4,1,0,2,0,5,gen_cond
540,12,2,1,1,1,0,5,gen_cond
541,12,2,2,1,2,0,5,gen_cond
542,12,3,2,1,2,6,5,gen_cond
543,12,2,2,1,2,2,5,gen_cond
544,12,3,2,0,1,0,5,gen_cond
545,12,4,2,0,1,0,5,gen_cond
546,12,4,2,1,2,0,5,gen_cond
547,12,5,1,1,1,0,5,gen_cond
548,12,2,2,0,1,1,5,gen_cond
549,12,3,1,0,2,0,5,gen_cond
550,12,6,2,1,2,7,5,train_cond
551,12,1,1,0,2,1,5,train_cond
552,12,5,2,1,2,6,5,gen_cond
553,12,3,1,0,2,0,5,gen_cond
554,12,6,1,1,1,6,5,train_cond
555,12,5,2,0,1,6,5,gen_cond
556,12,5,1,1,1,5,5,gen_cond
557,12,3,1,0,2,0,5,gen_cond
558,12,4,1,1,1,4,5,gen_cond
559,12,3,1,0,2,0,5,gen_cond
560,12,3,2,1,2,5,5,gen_cond
561,12,6,2,1,2,7,5,train_cond
562,12,1,2,1,2,1,5,train_cond
563,12,1,2,0,1,0,5,train_cond
564,12,6,1,1,1,10,5,train_cond
565,12,5,2,1,2,5,5,gen_cond
566,12,5,1,1,1,5,5,gen_cond
567,12,4,1,1,1,4,5,gen_cond
568,12,6,2,1,2,8,5,train_cond
569,12,1,1,1,1,0,5,train_cond
570,12,4,2,1,2,2,5,gen_cond
571,13,2,1,0,1,0,5,gen_cond
572,13,5,2,1,1,5,5,gen_cond
573,13,1,1,1,2,2,6,train_cond
574,13,6,2,0,2,5,5,train_cond
575,13,6,2,0,2,5,6,train_cond
576,13,5,2,0,2,6,5,gen_cond
577,13,6,2,0,2,6,6,train_cond
578,13,6,1,1,2,10,6,train_cond
579,13,6,2,1,1,6,6,train_cond
580,13,3,2,1,1,4,5,gen_cond
581,13,1,2,1,1,1,6,train_cond
582,13,6,1,1,2,10,6,train_cond
583,13,6,1,1,2,9,6,train_cond
584,13,4,1,1,2,6,6,gen_cond
585,13,5,1,1,2,5,6,gen_cond
586,13,1,2,1,1,0,6,train_cond
587,13,1,2,0,2,1,6,train_cond
588,13,5,1,1,2,10,6,gen_cond
589,13,3,1,1,2,4,6,gen_cond
590,13,3,2,1,1,5,6,gen_cond
591,13,6,1,1,2,8,6,train_cond
592,13,1,1,0,1,5,6,train_cond
593,13,2,1,0,1,0,6,gen_cond
594,13,1,2,0,2,2,6,train_cond
595,13,5,2,1,1,9,6,gen_cond
596,13,4,2,1,1,7,6,gen_cond
597,13,5,1,1,2,10,6,gen_cond
598,13,4,1,1,2,6,6,gen_cond
599,13,3,1,1,2,3,6,gen_cond
600,13,3,1,1,2,1,6,gen_cond
601,13,4,2,1,1,1,6,gen_cond
602,13,4,1,0,1,2,6,gen_cond
603,13,3,1,1,2,2,6,gen_cond
604,13,3,2,0,2,0,6,gen_cond
605,13,2,2,1,1,0,6,gen_cond
606,13,4,2,0,2,5,6,gen_cond
607,13,2,1,1,2,0,6,gen_cond
608,13,2,1,0,1,2,6,gen_cond
609,13,2,2,0,2,6,6,gen_cond
610,13,1,1,0,1,0,6,train_cond
611,13,3,2,1,1,1,6,gen_cond
612,13,1,1,1,2,0,6,train_cond
613,13,2,2,1,1,0,6,gen_cond
614,13,4,2,1,1,8,6,gen_cond
615,13,5,1,1,2,9,6,gen_cond
616,13,4,1,1,2,7,6,gen_cond
617,13,2,2,1,1,3,6,gen_cond
618,13,5,2,1,1,8,6,gen_cond
619,14,6,2,1,2,10,6,train_cond
620,14,6,2,1,2,8,6,train_cond
621,14,3,1,1,1,0,6,gen_cond
622,14,1,2,1,2,2,6,train_cond
623,14,4,1,1,1,7,6,gen_cond
624,14,3,2,0,1,7,6,gen_cond
625,14,3,1,0,2,1,6,gen_cond
626,14,1,1,1,1,1,6,train_cond
627,14,1,1,1,1,0,6,train_cond
628,14,3,2,1,2,5,6,gen_cond
629,14,5,2,1,2,7,6,gen_cond
630,14,1,1,0,2,0,6,train_cond
631,14,2,2,0,1,0,6,gen_cond
632,14,4,2,1,2,0,6,gen_cond
633,14,6,2,1,2,10,6,train_cond
634,14,5,1,1,1,6,6,gen_cond
635,14,6,1,1,1,10,6,train_cond
636,14,2,2,1,2,0,6,gen_cond
637,14,5,2,1,2,2,6,gen_cond
638,14,3,1,1,1,0,6,gen_cond
639,14,5,1,1,1,8,6,gen_cond
640,14,2,1,0,2,0,6,gen_cond
641,14,5,1,0,2,2,6,gen_cond
642,14,1,1,1,1,0,6,train_cond
